date,news_headline
2020-10-06,"With a new tide of bad news wrapping up the movie industry, including a fresh wave of big-film delays, [[AMC]] is committing to keep a large majority of its AMC"
2020-10-06,"The second largest movie theater chain in the United States is shutting down and laying off 40,000 employees."
2020-10-06,"AMC Entertainment, the largest theater chain in the United States, said on Tuesday more than 80% of its theaters in the country would remain open as several new movies are lined up for release in October and November."
2020-10-06,"More than 80% of AMC Theatres in the U.S. are open now, and will remain open for moviegoers More than 90% of Odeon Cinemas Group theatres across Europe are open now, and will remain open for"
2020-10-06,"AMC Entertainment (NYSE:AMC), the largest theatrical exhibitor in the United States, in Europe & the Middle East and the world, announced today that it is currently planning for all of its theatres that are now open to remain open for business. More than 80% of AMC’s U.S. theatres are currently open"
2020-10-05,"As it signaled when reports emerged about postponing Dune from this December to next October, Warner Bros. (T) will now make viewers wait a while longer for The Batman. With"
2020-10-05,"Cineworld Group (OTC: CNWGY) is much like the grocery shop ""with no food to sell,"" CEO Mooky Greidinger said on CNBC."
2020-10-05,"Another domino falls in the movie industry's annus horribilis as Warner Bros. (T) is delaying the release of sci-fi epic Dune into fall 2021. The film, a remake of the"
2020-10-05,Theater Stocks Plunge After Cineworld Shutdown Caps ‘Lost Year’
2020-10-05,Gainers: Greenpro Capital (GRNQ) +85%.MyoKardia (MYOK) +58%.Westwater Resources (WWR) +53%.Eidos Therapeutics (EIDX) +40%.Scully Royalty (SRL) +34%.Enlivex Therapeutics (ENLV) +28%.Humanigen (HGEN) +24%.Corvus Pharmaceuticals (CRVS) +22%.Piedmont Lithium (PLL) +22%.Pulse Biosciences (PLSE) +22%.Losers: Nam Tai
2020-10-05,Gainers: Lixiang Education Holding (LXEH) +22%. GAN (GAN) +13%. Leaf Group (LEAF) +12%. AutoWeb (AUTO) +11%. At Home Group (HOME) +10%.Losers: Cinemark Holdings (CNK) -18%. AMC Entertainment Holdings (AMC) -11%. Allied Esports Entertainment (AESE) -11%. Luby's
2020-10-05,"Following the market opening Monday, the Dow traded up 1.11% to 27,987.67 while the NASDAQ rose 1.54% to 11,245.11. The S&P also rose, gaining 1.14% to 3,386.58."
2020-10-05,"Cinema stocks are broadly lower today after Cineworld (CNWGY), owner of No. 2 U.S. theater chain Regal, confirmed weekend reports that it would shut down theaters again. The chain will"
2020-10-05,Investors need to pay close attention to AMC Entertainment (AMC) stock based on the movements in the options market lately.
2020-10-05,Xtant Medical Holdings (XTNT) -9%.DPW Holdings (DPW) -8% under pressure after hours; launches ATM equity program.AMC Entertainment (AMC) -7%.Sintx Technologies (SINT) -7% on filing for mixed shelf offerings.Iterum Therapeutics (ITRM) -7%.DraftKings (DKNG) -5% on stock offering.
2020-10-05,"Cineworld Group PLC (OTC: CNWGY)-owned Regal Entertainment, the second-largest movie theatre chain in the U.S., is closing all its locations nationwide after movie studios delay big-ticket movies, reports the"
2020-10-04,"Just a couple of days after another major movie release delay, Cineworld (CNWGY) is set to close all its 543 Regal Cinema venues and its 128 theaters in the U.K."
2020-10-03,"The Latest: President Donald Trump is being treated with antiviral drug Remdesivir at a U.S. military hospital, while campaign manager Bill Stepien and ex-White House adviser Kellyanne Conway have also tested"
2020-10-02,"Theater owners, Hollywood elite are urging Congress to throw a lifeline to the industry as virus infections soar."
2020-10-02,"The release of the latest film about superspy James Bond, No Time to Die, is being postponed again - this time to April, 2021. It had been moved to a"
2020-10-02,"Listen on the go! A daily podcast of Wall Street Breakfast will be available by 8:00 a.m. on Seeking Alpha, iTunes, Stitcher and Spotify. Trump tests positive for COVID-19Stock index futures are down sharply, sliding around 2% overnight, after President Donald Trump tweeted he and First Lady Melania Trump have begun to quarantine after testing positive for the coronavirus. The price movement contrasts to what would normally be a day of cautious trading ahead of the September nonfarm payrolls report, and comes after Hope Hicks, considered Trump's most trusted adviser, tested positive for the virus. ""To say this potentially could"
2020-10-01,"AMC Entertainment (AMC) is reopening still more theaters, this time in North Carolina. The company will resume operations at 12 higher-volume locations in the state on Friday, Oct. 9. The"
2020-10-01,More Than 500 AMC Theatres® Locations to Be Open by Mid-October as AMC Prepares to Resume Operations at 23 Theatres in North Carolina Between Friday October 9 and Friday October 16 AMC to resume operations at 12
2020-10-01,"AMC Entertainment (NYSE:AMC), the largest theatrical exhibitor in the United States, in Europe & the Middle East and the world, today announced that more than 500 AMC locations would be operating by mid-October, as the Company plans to resume operations at 23 locations in North Carolina during the coming"
2020-10-01,"If you are looking for the best ideas for your portfolio you may want to consider some of Mittleman Brothers top stock picks. Mittleman Brothers, an investment management firm, is bullish on AMC Entertainment Holdings Inc. (NYSE:AMC) stock. In its Q2 2019 investor letter – you can download a copy here"
2020-09-30,"AMC Entertainment (AMC) is resuming operations at 14 more theaters in California and Michigan, starting this weekend. That will bring AMC's U.S. theaters to 80% open. Shares have jumped 4%"
2020-09-30,AMC to Have More Than 80% of U.S. Theatres Open With 14 More Theatres Resuming Operations in California and Across the State of Michigan AMC to resume operations at AMC Manteca 16 and AMC Brentwood 14 in California
2020-09-30,"AMC Entertainment (NYSE:AMC), the largest theatrical exhibitor in the United States, in Europe & the Middle East and the world, today announced another round of theatre reopenings in the U.S. on October 2 and October 9, as an additional 14 AMC locations will begin serving guests for the first time since"
2020-09-29,Citron Research founder and activist short seller Andrew Left discussed his latest ideas during an appearance on Benzinga’s PreMarket Prep show Tuesday morning.
2020-09-25,"AMC Entertainment (AMC) is in a ""precarious"" spot, William Blair says, with liquidity risks as it faces ongoing audience pressures from further delays in film releases. Based on cash on"
2020-09-24,"AMC Entertainment has filed to sell 15 million shares of common stock to raise fresh cash, the second exhibition distress call today after Regal parent Cineworld of the U.K. posted a brutal results for first six months of the year. Regal is the largest circuit in the U.S., AMC the second. Exhibitors"
2020-09-24,"The world's largest movie theater operator, AMC Entertainment ([[AMC]] -0.9%) to sell 15M shares to raise fresh funding to recover from COVID-19 pandemic.Proceeds will be used for general corporate purposes,"
2020-09-24,AMC Entertainment (NYSE: AMC) shares experienced unusual options activity on Thursday. The stock price moved down to $4.43 following the option alert. * Sentiment: BULLISH * Option Type: SWEEP * Trade Type: PUT * Expiration Date: 2021-01-15 * Strike Price: $3.45 * Volume: 624 * Open Interest:
2020-09-24,"AMC Entertainment Holdings Inc said on Thursday it has reached a deal with some banks to sell up to 15 mln shares, seeking to raise fresh funding as the COVID-19 pandemic batters the world's largest movie theater operator."
2020-09-23,"Walt Disney (DIS -1.4%) is delaying its release of Black Widow to May 2021 from a planned Nov. 6 release, the latest of several delays for the high-profile picture amid"
2020-09-21,"Movie-related stocks fell today, part of a broad market sell-off but also following a disappointing weekend at 2020's ""Box Office 2.0,"" the attempt to restart American moviegoing this month. Domestic"
2020-09-20,"(Bloomberg) -- Fewer U.S. fans turned out in North American cinemas this weekend, with no big new movies opening, further complicating theaters’ efforts to recover from a five-month shutdown because of Covid-19.“Tenet” remained the No. 1 movie in the U.S. and Canadian theaters, researcher Comscore Inc"
2020-09-20,"The recent top news in the movie industry around big-budget postponements and tentative theater re-openings reflects the business' Catch-22: Theaters need big titles to draw paying customers, but studios need"
2020-09-11,"CHDN, AMC, FMS, OMI and TMO as Zacks Bull and Bear of the Day"
2020-09-11,"AMC Entertainment (NYSE:AMC), the largest theatrical exhibitor in the United States, in Europe & the Middle East and the world, today announced that as of Saturday, September 12, the Company will have resumed"
2020-09-10,"More than 1 million people have gone out to watch a movie since AMC Entertainment Holdings Inc (NYSE: AMC) reopened some of its theaters, and the early results are very encouraging, AMC CEO Adam Aron said on"
2020-09-09,"Shares of AMC Entertainment (NYSE: AMC) moved higher by 13.79% in the past three months. Before we understand the importance of debt, let us look at how much debt AMC Entertainment has.AMC Entertainment's Debt According to the AMC Entertainment's most recent financial statement as reported on"
2020-09-09,"AMC Entertainment (NYSE:AMC) announced that yesterday it welcomed its one-millionth moviegoing guest, who returned to enjoy the magic of the big screen at AMC Theatres all throughout the United States. AMC crossed the 1 million attendance mark in less than 3 weeks, despite a phased schedule of theatre"
2020-09-08,Loop Capital has reiterated its Buy rating on Cinemark (CNK) after several meetings with company management. Some 70% of the company's domestic cinema circuit was open to welcome blockbuster Tenet
2020-09-07,"Bears are leaning towards a default here, although recent share offerings have bought the firm time.New Jersey theaters to open next week.The stock needs strong momentum to continue with respect to vaccine rollout."
2020-09-03,"In May, I said there was no reason for Realty Income to yield 5.3%.Since then, the situation has improved, and the stock price has appreciated nicely.I consider trends in rental collections, as well as the attractiveness of the investment at current prices."
2020-09-03,"After a prolonged shutdown due to COVID-19, movie theaters are finally getting back into the swing of things this weekend with “Tenet,” the new blockbuster from Christopher Nolan.“Tenet” is expected to be an industry barometer in a number of ways tied to audience interest and the future of the traditional film model.What investors want to learn from the film’s performance really depends on the area in which they invest the most - whether that be in studios, theaters or streamers.Each of those areas will be heavily impacted by the weekend totals and influence numerous decisions to made tied to future rollouts and the path selected for them.This may be the most impactful box office weekend we’ve seen in a very long time, and if you have money invested in the industry, make sure to pay attention."
2020-09-02,"AMC Entertainment (AMC) is 4.8% lower postmarket on heavy volume, withdrawing from a 16% gain today, as it files to offer up to 30M shares. Proceeds are set for general"
2020-09-02,"Stocks are mixed approaching midday Wednesday, although the Dow Jones Industrial Average and S&P 500 are shrugging off weak jobs data."
2020-09-02,The optimism appears to be built on hope—hope that the U.S. is edging toward the next round of government stimulus and hope for a Covid-19 vaccine.
2020-09-02,Today's 5 Stock Ideas:  Rocket Companies (RKT) - An earnings play on a recent high-profile IPO. The company will report Q2 results on Wednesday after market close. Target (TGT) - A sympathy play
2020-09-02,"Listen on the go! A daily podcast of Wall Street Breakfast will be available by 8:00 a.m. on Seeking Alpha, iTunes, Stitcher and Spotify. Efforts on new coronavirus aidFor more than a month since key provisions of the landmark Cares Act expired, Democrats and Republicans have been at odds over the size and scope of another coronavirus stimulus package. Treasury Secretary Steven Mnuchin is now suggesting a higher $1.5T number for the Trump administration's proposed ceiling for a follow-on bill, while White House chief of staff Mark Meadows ""conceded in an effort to get a deal done"" to put more"
2020-09-02,Shares of AMC Entertainment jump following the movie theater chain’s announcement that it will reopen more theaters for the big-screen premiere of 'Tenet.'
2020-09-01,Gainers: [[IO]] +12.0%. [[AMC]] +9.1%. [[AMCX]] +6.8%. [[AVDL]] +6.7%. [[CAL]] +5.7%.Losers: [[HOME]] -17%. [[SCVL]] -14%. [[JAMF]] -11%. [[ATSG]] -4%. [[BL]] -4%.
2020-08-31,"AMC Entertainment Holdings (AMC)to sell nine theatre locations in the Baltic region (Latvia, Lithuania, and Estonia) for ~$77M to UP Invest, the owner of a Baltics cinema group. “This transaction"
2020-08-31,"UP Invest, the owner of a Baltics cinema group, will acquire all nine AMC theatre locations in Latvia, Lithuania, and Estonia The $77 million cash purchase price represents a 9.3x multiple of anticipated 2020"
2020-08-29,We're becoming increasingly selective as we head into the fall.Some sectors have become overpriced while others remain very opportunistic.Net lease REITs are set to richly reward investors and we are buying many of them.
2020-08-27,"Even though theaters are reopening, patrons won’t line up until they feel safe."
2020-08-27,"(Bloomberg Opinion) -- Movie theaters are starting to open their doors again, but they probably won’t find many patrons lining up for tickets as Covid-19 fears continue to weigh on consumer decisions.On Thursday, AMC Entertainment Inc. will reopen 170 of its theaters around the country, including in"
2020-08-27,Gainers: IZEA Worldwide (IZEA) +18%. AutoWeb (AUTO) +17%. Veoneer (VNE) +16%. China Liberal Education (CLEU) +14%. AMC Entertainment (AMC) +13%.Losers: LAIX (LAIX) -16%. Li Auto (LI) -13%. Garrett Motion (GTX) -13%. Overstock.com (OSTK) -12%. Urban
2020-08-26,"Reporting a ""successful first weekend,"" AMC Theatres (AMC) is set to reopen an additional 170 U.S. locations starting tomorrow. That would bring AMC's open count to about 300 in total"
2020-08-26,"After a successful reopening at more than 100 locations nationwide, AMC Theatres (NYSE:AMC) is preparing to reopen its second wave of theatres, with 170 additional AMC locations set to open beginning Thursday, Aug. 27, ahead of the release of THE NEW MUTANTS. After the second wave of theatres reopens"
2020-08-20,"Mittleman Investment Management, LLC (“MIM”) is an SEC-registered investment adviser that provides discretionary portfolio management to institutional investors and high-net-worth individuals.The Mittleman Global Value Equity Fund – Class P advanced 13.0% net of fees (AUD) in the second quarter of 2020, versus a gain of 6.0% in the MSCI ACW Index.MIM sought “epicentre” stocks during Q2 that had been oversold (Avis Budget (CAR), Carnival Corp. (CCL), and Cineplex (CGX CN)).The top three contributors to Q2 2020 performance were Aimia Inc., Avis Budget Group and Village Roadshow. The top three detractors were Revlon Inc., Cineplex Inc. and TV Azteca."
2020-08-19,Gainers: [[UUU]] +16.9%. [[SRPT]] +6.9%. [[AMC]] +6.7%. [[CRNC]] +5.2%. [[LPL]] +4.9%.Losers: [[LEJU]] -9.7%. [[INOD]] -8.9%. [[MXC]] -8.2%. [[CRK]] -6.5%. [[VG]] -5.3%.
2020-08-19,"AMC Entertainment (AMC) is up 7.6% after hours following CEO Adam Aron's Closing Bell appearance on CNBC, ahead of tomorrow's reopening of more than 100 U.S. theaters. Aron detailed the"
2020-08-13,"Toward the end of trading Thursday, the Dow traded down 0.39% to 27,866.59 while the NASDAQ rose 0.33% to 11,048.40. The S&amp;P also fell, dropping 0.19% to 3,373.89."
2020-08-13,"Midway through trading Thursday, the Dow traded down 0.13% to 27939.90 while the NASDAQ rose 0.91% to 11,113. The S&amp;P also rose, gaining 0.13% to 3,384.64."
2020-08-13,AMC Entertainment (NYSE: AMC) shares are trading higher on Thursday after the company said it will resume theatre operations at more than 100 U.S. locations on Aug. 20 and an additional 300 are expected to open during the following two weeks.
2020-08-13,"Shares of AMC Entertainment Inc. (NYSE: AMC) moved higher by 9.87% in the past three months. Before we understand the importance of debt, let's look at how much debt AMC Entertainment has.AMC Entertainment's Debt Based on AMC Entertainment's balance sheet as of August 6, 2020, long-term debt"
2020-08-13,"AMC Entertainment Holdings Inc will start its first phase of reopening theaters in the United States from Aug. 20, covering more than 100 venues, the company said on Thursday."
2020-08-13,AMC Entertainment shares are trading higher after the company said it will resume theatre operations at more than 100 US locations on August 20th and an additional 300 are expected to open during the following two weeks.
2020-08-13,"AMC was founded in 1920 with a theatre at 12th Street and Grand Boulevard in Kansas City, Missouri As part of AMC&#39;s Centennial Celebration, all AMC U.S. theatre locations that open on August 20 will offer all"
2020-08-10,"The calculus has changed.Movie consumption is ripe for an omnichannel approach.The Universal-AMC deal is a point in case.Netflix, Amazon and Disney are obvious potential candidates, but others may come out of the woodwork."
2020-08-10,"ReelWorks Studios and Fathom Events announce the release of their latest film WHEN WE LAST SPOKE, a heartwarming tale of family, friendship and forgiveness featuring Corbin Bernsen (""Psych,"" ""L.A. Law""), Melissa Gilbert (""Little House on the Prairie""), Darby C"
2020-08-08,"Christopher Nolan’s ""Tenet"" will debut in China theaters on September 4 following an international rollout that will begin August 26."
2020-08-08,"Welcome to Seeking Alpha's Stocks to Watch - a preview of key events scheduled for the next week. Follow this account and turn the e-mail alert on to receive this article in your inbox every Saturday morning. A podcast of Stocks to Watch is also available on Sundays on Seeking Alpha, Apple Podcasts, Stitcher and Spotify (click the highlighted links). The week ahead will include economic releases on inflation, retail sales for July and the first University of Michigan consumer sentiment print for August. The conference calendar heats up, with the virtual version of the JPMorgan Auto Conference the headliner"
2020-08-07,"Hollywood Studios Unlikely to Buy Movie Chains, Even If They Can"
2020-08-07,Movie theaters across the world were shuttered since mid-March when several countries imposed strict lockdowns and social distancing measures to limit the spread of the coronavirus pandemic. The world's largest movie theater chain's plans come as studios push
2020-08-06,AMC Entertainment (NYSE:AMC): Q2 Non-GAAP EPS of -$5.44 misses by $1.14; GAAP EPS of -$5.38 misses by $1.15. Revenue of $18.9M (-98.7% Y/Y) beats by $10.43
2020-08-06,AMC Entertainment Holdings Inc said on Thursday it expects all its international theaters to resume operations in the next two to three weeks.
2020-08-04,"AMC Networks shares are trading higher after the company reported Q2 EPS of $2.39, which may not compare to the $1.21 estimate and better-than-expected sales results."
2020-08-02,"Earnings season continues this week with another packed calendar for quarterly results. Meanwhile, the July jobs report is set for release Friday."
2020-08-02,NBCUniversal and AMC’s historic theatrical deal is groundbreaking for the industry — but it could spell trouble for smaller theater chains across the United States.
2020-08-01,A fund manager on Fed's bailout bias - and trends to watch from here
2020-07-30,"AMC, Cinemark Shares Quiet Following News Canadian Theatre Chain, Landmark Cinemas, To Reopen Theatres Across Province Of Ontario On Jul. 31"
2020-07-29,Cineworld Slams Universal-AMC Movie Pact as ��the Wrong Move��
2020-07-29,Universal-AMC Movie Theater Deal Could Upend Industry
2020-07-28,AMC Backs Down on Hollywood��s Once-Sacrosanct Theatrical Window
2020-07-27,"AMC Entertainment Holdings Inc. (AMC) has announced that they have delayed their movie theater re-openings again in light of the COVID-19 pandemic. The theater chain stated that it plans to reopen in mid to late August, pushing back its July reopening. In a Ju"
2020-07-25,"Hollywood’s biggest releases are now in deep freeze, which has left desperate movie theaters stuck in limbo."
2020-07-23,"AMC Delays U.S. Theater Openings Again, Targeting August"
2020-07-23,"AMC Entertainment Holdings Inc said on Thursday it has delayed the reopening of its movie theaters in the United States to mid to late August, in alignment with the new release dates of Disney's ""Mulan"" and Christopher Nolan's thriller, ""Tenet""."
2020-07-23,AMC Delays Reopening; South African Cases Soar: Virus Update
2020-07-23,"BZ NOTE: AMC Previously Said On June 29 That Theaters Would Begin Reopening July 30, So Co. Planning A 'Mid-To-Late August' Reopening Is A Delay/Pushback Of Previous Plans"
2020-07-23,AMC Theaters Planning To Reopen U.S. Theaters In August
2020-07-21,AMC Lenders Allege Default With Company Debt Deal on the Horizon
2020-07-21,"“Tenet” and “Mulan” were set to be the first two blockbusters post-lockdown, and movie theaters had hung their hopes on the films."
2020-07-14,"AMC, Regal Rejected on Bid to Reopen N.J. Cinemas for Summer"
2020-07-13,AMC Entertainment (NYSE:AMC) +4.3% pre-market after confirming an agreement to secure $300M in new funding and reduce its debt by $460M-$630M. The company
2020-07-13,"AMC Entertainment shares are trading higher after the company announced it has reached an agreement to reduce debt by at least $460 million and also secured $300 million in new funding. UPDATE: Shares have since reversed, now lower."
2020-07-13,AMC announces amended exchange offers already agreed to by 73% of Senior Subordinate Noteholders representing almost $1.7 billion of AMC&#39;s U.S. dollar and U.K. pound denominated debt. Once
2020-07-11,"‘Hamilton’ is continuing to soar following its Disney+ debut with 80% of users tuning in to watch the Broadway phenomenon, according to research complied by 7Park Data."
2020-07-10,AMC Amends Debt Deal in Move to Buy More Time and Raise Cash
2020-07-09,"AMC Nears Silver Lake Debt Deal, Setting Stage for Creditor Feud"
2020-07-08,Gainers Party City Holdco Inc. (NYSE: PRTY) rose 34.4% to $1.74 in pre-market trading after the company announced it regained compliance with NYSE continued listing standards.
2020-07-08,"Pre-open movers U.S. stock futures traded slightly lower in early pre-market trade, after falling in the prior session. Federal Reserve Bank of Atlanta President Raphael Bostic is set to speak at 12:15 p.m. ET. Data on consumer credit for May will be released"
2020-07-08,The shares of AMC Entertainment Holdings Inc. (NYSE: AMC) surged in the after-hours session on Tuesday after a Wall Street Journal report said the co
2020-07-07,AMC Among Chains Saying Movies Safer Than Church in N.J. Suit
2020-06-30,"Cineworld on Tuesday delayed the reopening of its cinemas in the United States and Britain until the end of July, citing changes to the release schedules for some of the big summer movies."
2020-06-30,Imperial Capital analyst David Miller maintains AMC Entertainment (NYSE:AMC) with a In-Line and lowers the price target from $6 to $4.
2020-06-29,"AMC Delays Theater Reopenings to July 30, When New Movies Arrive"
2020-06-29,"AMC will resume theatre operations at approximately 450 U.S. locations on Thursday, July 30, and at approximately 150 remaining locations the following week in time for a theatrical slate commencing in August that"
2020-06-29,Credit Suisse analyst Meghan Durkin downgrades AMC Entertainment (NYSE:AMC) from Neutral to Underperform and lowers the price target from $4 to $2.
2020-06-27,HBO Max and Disney are stepping up to address racial blind spots following the death of George Floyd.
2020-06-25,What Disney does next with the theatrical release of “Mulan” will affect the entire movie theater industry.
2020-06-25,"Caesars Entertainment Corporation (NASDAQ: CZR), a casino operator, announced a policy that mandates wearing face masks at all its properties."
2020-06-22,AMC Entertainment Made a Proposal to Some Debt Holders on Deal Terms
2020-06-20,Mask Controversy Shows How Treacherous Theater Reopening Will Be
2020-06-19,"AMC Entertainment Holdings Inc said Friday it will require guests to wear face masks at all of its U.S. movie theaters when they reopen in July, a reversal of a policy from a day earlier that prompted a swift backlash."
2020-06-19,AMC to Require Masks for Guests Following ��Intense�� Outcry
2020-06-19,AMC Theatres Requiring Covid-19 Masks Isn't Political
2020-06-19,"AMC Entertainment is set to reopen its more than 600 U.S. theaters by the middle of July, albeit with strict new coronavirus-mitigation protocols."
2020-06-18,AMC Slams News Reports About Financial Trouble as ��Plain Wrong��
2020-06-18,"AMC Theatres (NYSE:AMC, &#34;AMC&#34; or the &#34;Company&#34;), the largest theatrical exhibition company in the United States, in Europe, and the world, has delighted movie fans with an unparalleled theatrical experience. Beginning July 15, AMC kicks off its"
2020-06-17,Citigroup maintains AMC Entertainment (NYSE:AMC) with a Sell and raises the price target from $1 to $4.
2020-06-15,"Warner Bros. postponed the release of Tenet by two weeks to July 31, and other movies got new opening dates. Even the Oscars will be delayed by two months."
2020-06-12,"(Bloomberg) -- Britain’s Cineworld Group Plc backed out of a deal to acquire Canada’s Cineplex Inc. for C$2.15 billion ($1.6 billion), a transaction that would have made it the biggest operator of movie theaters in North America.The company said in a statement"
2020-06-11,Imperial Capital maintains AMC Entertainment (NYSE:AMC) with a In-Line and raises the price target from $4 to $6.
2020-06-09,AMC CEO Apologizes to Analyst for Dismissing Outbreak Questions
2020-06-09,"AMC Entertainment (AMC) delivered earnings and revenue surprises of -2.78% and 0.01%, respectively, for the quarter ended March 2020. Do the numbers hold clues to what lies ahead for the stock?"
2020-06-09,AMC Entertainment Holdings Says Currently Planning To Reopen Almost All Of U.S. And U.K. Theatres In July
2020-06-09,AMC Entertainment Hldgs (NYSE:AMC) reported quarterly losses of $(2.22) per share which missed the analyst consensus estimate of $(1.52) by 46.05 percent. This is a 77.6 percent decrease over losses of $(1.25) per share
2020-06-09,AMC Entertainment Hldgs (NYSE: AMC) reported quarterly sales of $941.50 million which missed the analyst consensus estimate of $951.43 million by 1.04 percent.
2020-06-09,Movers Indices • S&amp;P 500 ETF (NYSE:SPY) fell 0.58% to $321.29. • Nasdaq ETF (NASDAQ:QQQ) increased 0.67% to $243.18. • Dow Jones Industrial Average ETF (NYSE:DIA) fell 0.75% to $274.21.
2020-06-09,Movers Indices • S&amp;P 500 ETF (NYSE:SPY) fell 0.95% to $320.07. • Nasdaq ETF (NASDAQ:QQQ) fell 0.35% to $240.71. • Dow Jones Industrial Average ETF (NYSE:DIA) fell 1.22% to $272.91.
2020-06-05,Imperial Capital analyst Diane Sievert maintains AMC Entertainment (NYSE:AMC) with a In-Line and raises the price target from $3 to $4.
2020-06-04,"AMC Entertainment (AMC) closed the most recent trading day at $5.38, moving -1.28% from the previous trading session."
2020-06-03,"AMC Entertainment Reports Will Reopen Odeon Cinemas In Oslo, Norway"
2020-06-03,"AMC Entertainment shares are trading lower after the company reported preliminary Q1 results. UPDATE: Shares have since reversed, now higher."
2020-06-03,"AMC Entertainment Prelim. Q1 Adj. Net Loss $224.5M, Sees Q1 Sales $941.5M"
2020-05-27,"UPDATE: MKM Partners Upgrades AMC Entertainment to Neutral, Raises Price Target To $5 Notes 'We are still concerned about AMC's net leverage and absolute level of debt, but believe with the expected re-opening of the company's circuit within the next two months there is sufficient cash on hand to get through the end of the year.'"
2020-05-27,10 Biggest Price Target Changes For Wednesday
2020-05-27,MKM Partners analyst Eric Handler upgrades AMC Entertainment (NYSE:AMC) from Sell to Neutral and raises the price target from $1 to $5.
2020-05-16,"The latest round of 13F filings from institutional investors is out, revealing to the world the stocks that some of the richest and most successful investors have been buying and selling."
2020-05-14,Investors need to pay close attention to AMC Entertainment (AMC) stock based on the movements in the options market lately.
2020-05-14,"Gainers SIFCO Industries, Inc. (NYSE: SIF) shares climbed 88% to close at $4.14 on Wednesday following Q2 results. Sifco Industries posted Q2 earnings of $0.57 per share, versus a year-ago loss of $0.43 per share."
2020-05-13,"Editor&#39;s note: This story has been updated to reflect responses from AMC Networks and Amazon to Benzinga's requests for comment.&nbsp; It&#39;s been a tale of two AMCs this week, creating a lot of volatility in the entertainment stocks."
2020-05-13,"Gainers SIFCO Industries, Inc. (NYSE: SIF) shares jumped 117% to $4.7799 following Q2 results. Sifco Industries posted Q2 earnings of $0.57 per share, versus a year-ago loss of $0.43 per share."
2020-05-13,"Gainers IsoRay, Inc. (NYSE: ISR) shares rose 56.3% to $1.25 in pre-market trading after the company reported Q3 results. The Centers for Medicare and Medicaid Services also approved Isoray&#39;s application for billing codes for the intraoperative use of Cesiu"
2020-05-12,"The contrast between the fortunes of the world’s largest online retailer and the world's biggest movie theater operator during the COVID-19 pandemic could not be greater.Amazon (AMZN) has sailed through the global crisis, intrinsically well set up to benefit f"
2020-05-11,"There’s not much evidence to support Monday’s rumor that Amazon.com might have held talks about buying the theater chain AMC Entertainment, but there is a logic to the idea that is worth exploring."
2020-05-11,"Benzinga&#39;s&nbsp;PreMarket Prep&nbsp;airs every morning from 8-9 a.m. ET. During that fast-paced, highly informative hour, traders and investors tune in to get the major news of the day, the catalysts behind those moves and the corresponding price action fo"
2020-05-11,Amazon-AMC Deal Makes Less Sense Than Buying a Studio
2020-05-11,"Looking into the current session, AMC Entertainment Inc. (NYSE: AMC) shares are trading at $5.76, after a 40.49% spike. Moreover, over the past month, the stock went up by 163.76%, but in the past year, decreased by 57.41%. Shareholders might be interested in"
2020-05-06,"AMC Entertainment (AMC) closed the most recent trading day at $3.92, moving +0.77% from the previous trading session."
2020-05-03,A surprise digital success story is now sparking a battle between U.S. movie theater chain AMC and the prominent Hollywood studio.
2020-05-01,"""Trolls World Tour"" broke digital records despite skipping a theatrical release. But while more movies might go straight to digital in the future, large blockbusters that play well in theaters aren’t going to skip theaters."
2020-04-30,"Yahoo Finance’s Alexis Christoforous, Brian Sozzi, and Dan Roberts discuss AMC Entertainment and Regal Cinema’s recent backlash to Universal Studios’ announcement to continue with rental releases of films."
2020-04-30,Imperial Capital analyst David Miller maintains AMC Entertainment (NYSE:AMC) with a In-Line and raises the price target from $2 to $3.
2020-04-29,AMC said it would no longer screen Comcast subsidiary Universal Studio's movies
2020-04-29,"AMC will no longer play Universal movies in any of its theaters: ""This policy is not some hollow or ill-considered threat."""
2020-04-29,"Midway through trading Wednesday, the Dow traded up 2.09% to 24604.69 while the NASDAQ rose 3.01% to 8866.78. The S&amp;P also rose, gaining 2.36% to 2,930.95."
2020-04-29,"Boxofficeguru.com Editor Gitesh Pandya joins Yahoo Finance’s Brian Sozzi, Alexis Christoforous, and Dan Roberts to discuss the record-breaking rental release of ‘Trolls World Tour’, and what it means for the movie theater industry."
2020-04-29,AMC Entertainment Option Alert: Fri $6 Calls Sweep (20) near the Ask: 500 @ $0.2 vs 345 OI; Earnings 5/11 Before Open [est] Ref=$5.145
2020-04-29,"Following the market opening Wednesday, the Dow traded up 1.63% to 24495.43 while the NASDAQ rose 2.44% to 8817.60. The S&amp;P also rose, gaining 1.93% to 2,918.60."
2020-04-28,AMC Theaters Drop Universal Films as ��Trolls�� Fight Explodes
2020-04-24,AMC Entertainment (AMC) Stock Sinks As Market Gains: What You Should Know
2020-04-20,AMC +5.5% as B. Riley quickly pulls its Sell rating
2020-04-20,B. Riley FBR analyst Eric Wold upgrades AMC Entertainment (NYSE:AMC) from Sell to Neutral.
2020-04-19,AMC to Raise $500 Million in Debt Offer to Boost Cash Coffers; Shares Soar 31%
2020-04-18,AMC prices $500M notes at 10.5%
2020-04-17,"Toward the end of trading Friday, the Dow traded up 1.5% to 23,890.31 while the NASDAQ rose 0.05% to 8,536.23. The S&amp;P also rose, gaining 1.31% to 2,836.24."
