date,news_headline
06/04/2022,"10 Weirdest Facts About Queen Elizabeth II: Her Ties To Duke Ellington, The Beatles And Peppa Pig (But Not LBJ)"
06/03/2022,"Earnings Week Ahead: DocuSign, Nio, StitchFix, and more"
06/03/2022,Best Buy And 3 Other Stocks Insiders Are Selling
06/02/2022,Here's Why Zoom's Profit Fell by 50% in Q1
06/02/2022,Press Release: Zoom Hires Matthew Saxon as Chief People Officer
06/02/2022,3 Beaten-Down Cathie Wood Stocks That Look Like Bargains
06/02/2022,"Twilio slips as Barclays downgrades, citing 'digital economy concerns'"
06/01/2022,"'Nowhere Else To Go But Up': Jim Cramer Calls The Bottom In Amazon, Meta Platforms And This FAANG Stock"
06/01/2022,What Are Whales Doing With Zoom Video Comms
06/01/2022,9 Salesforce Analysts React To Q1 Earnings Beat: 'Next Quality Software GARP Stock'
06/01/2022,"This ""Shrug Emoji"" Announcement of Bad News Didn't Sit Well With Investors"
06/01/2022,Stock rally not enough to save ARK from record 7-month losing streak
06/01/2022,"4 Reason to Buy Zoom Video Communications, 1 Reason to Sell"
06/01/2022,"Benzinga Pro's Top 5 Stocks To Watch For Wednesday, June 1, 2022: TSLA, GME, VTVT, ETON, KYMR"
06/01/2022,Is Zoom Stock a Buy Now?
05/31/2022,"Zoom's Core Business Is Stabilizing, Analyst Says. Why That's a Good Thing for the Stock. -- Barrons.com"
05/31/2022,Let's Zoom In on Zoom Video's Charts a Week After Earnings
05/31/2022,"Zoom rises on Daiwa upgrade, firm cites recent pullback as 'good entry point'"
05/31/2022,"Daiwa Securities Upgrades Zoom Video Communications to Outperform From Underperform, Adjusts Price Target to $121 From $107"
05/31/2022,--JPMorgan Suspends Rating for Zoom Video Communications
05/30/2022,This Is Why Zoom Stock Might Be a Buy Now
05/30/2022,12 Best ARK Stocks To Buy Now
05/30/2022,10 Undervalued Stocks to Buy Today According to Paul Tudor Jones
05/30/2022,Jim Simons’ Portfolio in 2022: Top 10 Stock Picks
05/30/2022,Zoom Video Moves Beyond Work-from-Home
05/28/2022,How Much Tesla Stock Did Cathie Wood's Ark Invest Buy This Week?
05/27/2022,"Snap, VMware, Macy's: Stocks That Defined the Week -- WSJ"
05/27/2022,Why Zoom Stock Soared This Week
05/26/2022,Slack CEO: We see a 'different use' for offices nowadays
05/26/2022,Zoom's Post-COVID Growth Strategy Is Coming Into Focus
05/26/2022,Exxon Mobil Stock Was Once Worth Less Than Zoom. That Seems Ridiculous Now.
05/26/2022,"Down Massively, Zoom Stock Is Poised to Be a Long-Term Winner"
05/26/2022,A timeless bear market rule explains why dip buyers can't get a break: Morning Brief
05/26/2022,1 Growth Stock That's Down 46% This Year to Buy Now
05/26/2022,Exxon Mobil Is Riding High. It Was Valued at Less Than Zoom in 2020.
05/25/2022,Why Zoom Stock Was Zooming on Wednesday
05/25/2022,Cathie Wood’s ARK Innovation Snapped Up Tesla. She’s Buying the Dip.
05/25/2022,Sequoia Capital is warning founders to conserve cash and slash spending
05/25/2022,"Zoom Video Communications, Inc.'s (NASDAQ:ZM) Fundamentals Look Pretty Strong: Could The Market Be Wrong About The Stock?"
05/25/2022,Zoom (ZM) Stock Just Became Cathie Wood’s Top Bet
05/25/2022,Cathie Wood Just Bought ROKU Stock on the Dip
05/25/2022,Cathie Wood Watch: Ark Bulks Up on Tesla and Zoom Video
05/25/2022,10 New Stock Picks of Billionaire Paul Tudor Jones
05/25/2022,"Company News for May 25, 2022"
05/25/2022,"--Guggenheim Lowers Price Target for Zoom Video Communications to $130 From $160, Maintains Buy Rating"
05/25/2022,3 Reasons to Buy Zoom Video Stock Right Now
05/25/2022,4 Nasdaq 100 Stocks Billionaires Piled Into During the First Quarter
05/24/2022,Why Zoom Stock Rallied Today
05/24/2022,"Zoom Beats Estimates, But Could Have Rough Year: What 8 Analysts Have To Say"
05/24/2022,Why did Zoom Video stock go up today? Guidance boost assuages fears
05/24/2022,Zoom stock flies higher despite tech rout as earnings show it is not just a pandemic darling
05/24/2022,Zoom Still Needs the Little People -- WSJ
05/24/2022,"Microsoft unveils Live Sharing, Dev Box and more at Build conference"
05/24/2022,Deutsche Bank Maintains Hold Rating for Zoom Video Comms: Here's What You Need To Know
05/24/2022,Benchmark Maintains Buy Rating for Zoom Video Comms: Here's What You Need To Know
05/24/2022,Zoom Noncore Products Will Be Small Revenue Generators in Short Term -- Market Talk
05/24/2022,Zoom Is Truly a Climate Change Company -- Market Talk
05/24/2022,Zoom (ZM) Stock Climbs on Q1 Earnings Beat
05/24/2022,Zoom Video Communications Price Target Cut to $142.00/Share From $163.00 by Goldman Sachs
05/24/2022,"Zoom's (ZM) Q1 Earnings Top Estimates, Revenues Jump Y/Y"
05/24/2022,Top Midday Gainers
05/24/2022,"Why Zoom, Meta Pulled the Nasdaq in Different Directions Tuesday"
05/24/2022,Zoom Video Communications Price Target Cut to $120.00/Share From $150.00 by Stifel
05/24/2022,Why Zoom Shares Are Rising Today
05/24/2022,Zoom Is Not A Pandemic-Era 'Lockdown Aberration' -- Market Talk
05/24/2022,Zoom Video Communications Price Target Raised to $128.00/Share From $124.00 by Benchmark
05/24/2022,"Zoom Fiscal Q1 Results Driven by Elevated Net Expansion, Growing Enterprise Customers, Morgan Stanley Says"
05/24/2022,Zoom Video Communications Price Target Cut to $99.00/Share From $118.00 by Citigroup
05/24/2022,Zoom Video Communications Is Maintained at Neutral by Citigroup
05/24/2022,Zoom Video Communications Price Target Cut to $105.00/Share From $155.00 by Deutsche Bank
05/24/2022,"Premarket Movers: Snap, Pinterest, Insulet"
05/24/2022,Cathie Wood grabs shares of Zoom as the firm beat Q1 estimates
05/24/2022,What Snap Tells Us About Consumers as Retailers Line Up More Earnings -- Barrons.com
05/24/2022,Zoom Video Communications Price Target Cut to $150.00/Share From $200.00 by RBC Capital
05/24/2022,25 Stocks Moving in Tuesday's Pre-Market Session
05/24/2022,"Zoom Video Communications' Price Target From RBC Cut to $150 From $200 on Peer Multiple Compression, Outperform Rating Kept"
05/24/2022,"Stifel Adjusts Price Target on Zoom Video Communications to $120 From $150, Reiterates Hold Rating"
05/24/2022,"Deutsche Bank Adjusts Price Target on Zoom Video Communications to $105 From $155, Maintains Hold Rating"
05/24/2022,"Benchmark Adjusts Price Target on Zoom Video Communications to $128 From $124, Reiterates Buy Rating"
05/24/2022,"Citigroup Adjusts Price Target on Zoom Video Communications to $99 From $118, Maintains Neutral Rating"
05/23/2022,"Zoom Video Communications, Inc. CEO Eric Yuan on Q1 2023 Results -- Earnings Call Transcript >ZM"
05/23/2022,Zoom Reports Progress on Customer Growth and Diversification
05/23/2022,Will ZM Shares Zoom Higher After Earnings?
05/23/2022,"Zoom stock walks back initial surge following earnings beat, improved profit forecast"
05/23/2022,Dow Up 600+ Points to Start New Trading Week
05/23/2022,Zoom Targets a Key Price Level After Strong Earnings
05/23/2022,Zoom Sales Growth Slows as Pandemic Boom Wanes -- WSJ
05/23/2022,Zoom Video Communications (ZM) Beats Q1 Earnings and Revenue Estimates
05/23/2022,Zoom Earnings: What Happened with ZM
05/23/2022,Why DocuSign Shares Are Moving Higher After Hours
05/23/2022,Zoom Video Stock Jumps As Quarterly Earnings Show Post-Covid Business Stabilizing
05/23/2022,Zoom Shares Rally as Profits Top Guidance -- Barrons.com
05/23/2022,"Zoom Jumps on Sales Forecast, Signaling Success of New Products"
05/23/2022,Why Zoom Video Shares Are Surging After Hours
05/23/2022,BRIEF-Zoom Video Communications Reports Financial Results For The First Quarter Of Fiscal Year 2023
05/23/2022,Zoom Video Communications 1Q Earnings Halved -- Earnings Review
05/23/2022,Zoom bets on hybrid work to raise full-year profit forecast
05/23/2022,Zoom raises full-year profit view on strong enterprise demand
05/23/2022,"Zoom pops after Q1 results beat estimates, raises full-year guidance"
05/23/2022,Zoom reports slowest quarterly revenue growth since going public
05/23/2022,"Zoom Video Communications Non-GAAP EPS of $1.03 beats by $0.16, revenue of $1.07B in-line"
05/23/2022,"*Zoom Video Communications Had About 198,900 Enterprise Customers at 1Q End >ZM"
05/23/2022,*Zoom Video Communications 1Q Net Cash Provided by Operating Activities Was $526.2 M >ZM
05/23/2022,"Zoom Video Communications Q1 EPS $1.03 Beats $0.87 Estimate, Sales $1.07B Beat $1.07B Estimate"
05/23/2022,*Zoom Video Communications Sees 2Q Adj EPS 90c-Adj EPS 92c >ZM
05/23/2022,*Zoom Video Communications 1Q Rev $1.07B >ZM
05/23/2022,*Zoom Video Communications 1Q EPS 37c >ZM
05/23/2022,Press Release: Zoom Video Communications Reports Financial Results for the First Quarter of Fiscal Year 2023
05/23/2022,*Zoom Video Communications Sees FY Rev $4.53B-$4.55B >ZM
05/23/2022,*Zoom Video Communications Sees FY Adj EPS $3.70-Adj EPS $3.77 >ZM
05/23/2022,*Zoom Video Communications 1Q Adj EPS $1.03 >ZM
05/23/2022,*Zoom Video Communications 1Q Net $113.6M >ZM
05/23/2022,*Zoom Video Communications Sees 2Q Rev $1.12B-$1.12B >ZM
05/23/2022,10 Information Technology Stocks Whale Activity In Today's Session
05/23/2022,Zoom Video Earnings Preview: Doom or Boom? Check the Chart.
05/23/2022,"Zoom Video Posts Lower Fiscal Q1 Adjusted EPS, Higher Revenue; Issues Fiscal Q2, Updates FY Guidance"
05/23/2022,"--Zoom Video Guides for FY 2023 EPS of $3.70-$3.77 on Revenue of $4.53-$4.55 Billion, vs. CIQ Analyst Consensus of $3.56/Share on Revenue of $4.54 Billion"
05/23/2022,"-- Earnings Flash (ZM) ZOOM VIDEO COMMUNICATIONS Reports Q1 EPS $1.03, vs. Street Est of $0.88"
05/23/2022,"--Zoom Video Guides for Q2 EPS of $0.90-$0.92 on Revenue of $1.115-$1.120 Billion, vs. CIQ Analyst Consensus of $0.87/Share on Revenue of $1.10 Billion"
05/23/2022,"Stock Market Gains As Dow Leads Indexes; Financials, Oil And Shipping Stocks Advance"
05/23/2022,Here's Why Analysts Are Bullish On Zoom Despite Selloff
05/23/2022,Zoom Video Communications Expected to Log Declining Net Income -- Earnings Preview
05/23/2022,"Earnings Reaction History: Zoom Video Communications, 63.6% Follow-Through Indicator, 19.8% Sensitive"
05/23/2022,How Zoom Is Positioned Ahead of Earnings
05/23/2022,Is Zoom Stock A Buy Or Sell Amid As Analysts Look Toward 2023?
05/23/2022,Zoom’s 85% Selloff Has Analysts Calling for a Rally: Tech Watch
05/23/2022,"Stocks Higher, Week Ahead, VMware, Apple And Zoom In Focus - Five Things You Must Know"
05/23/2022,"Earnings Scheduled For May 23, 2022"
05/23/2022,"5 Stocks To Watch For May 23, 2022"
05/22/2022,3 Things to Watch in the Stock Market This Week
05/20/2022,"Catalyst Watch: JPMorgan event, Best Buy earnings and McDonald's drama"
05/20/2022,Will Zoom Video earnings beat in Q1 despite bearish Street view?
05/20/2022,Earnings Preview: Zoom Video Communications
05/20/2022,Zoom Video Communications Price Target Cut to $90.00/Share From $150.00 by Barclays
05/20/2022,3 Reasons Investors Are Worried About Zoom Stock This Week
05/19/2022,Are Nasdaq Stocks Now Reasonably Priced?
05/19/2022,Zoom Earnings: What to Look For From ZM
05/19/2022,Zoom Video (ZM) to Report Q1 Earnings: What's in Store?
05/19/2022,"With the Nasdaq Down 26% Year to Date, Investors Should Consider Buying These 2 Tech Stocks"
05/19/2022,"Barclays Lowers Zoom Video Communications' Price Target to $90 From $150, Maintains Equalweight Rating"
05/19/2022,Why Cathie Wood Says Record-Breaking Inventories Could Lead To Weaker Prices
05/18/2022,Why Zoom Stock Was Out of Focus on Wednesday
05/18/2022,Zoom Announces Funding for Youth Mental Health Leaders at MTV Entertainment’s Mental Health Youth Action Forum
05/18/2022,Zoom Video Communications Price Target Cut to $100.00/Share From $130.00 by UBS
05/18/2022,Zoom Video And 2 Other Stocks Insiders Are Selling
05/18/2022,"UBS Adjusts Zoom Video Communications Price Target to $100 From $130, Maintains Neutral Rating"
05/18/2022,Software Stocks Pummeled Even Harder Than Rest of Tech Market
05/17/2022,"Coatue Management accumulates Square, closes doors on Pfizer, adds Lucid, reduces Zoom Video position"
05/17/2022,IPOs experience their largest retracement since the dot-com bubble popped
05/17/2022,Is Zoom Stock A Buy Or Sell Amid Nasdaq Volatility?
05/17/2022,3 Growth Stocks Down 62% or More
05/16/2022,Which WFH Stock Looks Cheapest?
05/16/2022,Zoom is worth less than it was before the pandemic
05/16/2022,"Why Twilio, Zoom Video, and CrowdStrike Stocks Crashed on Monday"
05/16/2022,India’s Byju’s Eyes Chegg or 2U as It Weighs US Acquisition
05/16/2022,"Zoom Gloom: Microsoft Gains Ground in Corporate Videoconferencing, Analyst Says -- Barrons.com"
05/16/2022,"Zoom dips as Citi lowers PT, cites concerns over 'competitive headwinds' from Teams"
05/16/2022,Zoom Video Communications Price Target Cut to $118.00/Share From $139.00 by Citigroup
05/16/2022,Zoom Video Communications Price Target Cut to $140.00/Share From $165.00 by Morgan Stanley
05/16/2022,"Morgan Stanley Adjusts Zoom Video Communications' Price Target to $140 from $165, Keeps Overweight Rating"
05/16/2022,"Citigroup Adjusts Price Target on Zoom Video Communications to $118 From $139, Maintains Neutral Rating"
05/15/2022,3 Beaten-Down Growth Stocks to Buy During the Tech Sell-Off
05/15/2022,Why Zoom Stock Can Rebound Despite a Recent Slide
05/15/2022,How Zoom Must Adapt to Stay Relevant
05/14/2022,2 Explosive Growth Stocks to Buy Right Now
05/13/2022,Why Zoom Stock Popped Today
05/13/2022,These 6 Nasdaq-100 Stocks Jumped More Than 10% Friday
05/13/2022,Zoom Communications (ZM) Inks Deal To Acquire Solvvy
05/13/2022,"Zoom Video Communications Up Over 9%, on Pace for Largest Percent Increase Since March 2021 -- Data Talk"
05/13/2022,These 5-Stock Samplers Have Gotten Whacked. And That's OK
05/13/2022,Zoom Video Communications Price Target Cut to $150.00/Share From $180.00 by BTIG
05/13/2022,Zoom Video Communications Is Maintained at Buy by BTIG
05/13/2022,"BTIG Adjusts Price Target on Zoom Video Communications to $150 From $180, Reiterates Buy Rating"
05/12/2022,Zoom Video stock hits pre-pandemic lows after Piper analyst throws in the towel on bullish call
05/12/2022,"For Zoom, Piper says 'know when to fold them' with new rating cut"
05/12/2022,BRIEF-Zoom Video Communications Says Has Entered Into A Definitive Agreement To Acquire Solvvy
05/12/2022,Zoom agrees to acquire AI customer service platform Solvvy
05/12/2022,"Zoom Video Communications Reports Deal To Acquire Solvvy, No Terms Disclosed; Solvvy 'Offers Advanced Conversational AI and Automation Capabilities'"
05/12/2022,*Zoom Video Communications to Buy Solvvy; Deal Terms Not Disclosed >ZM
05/12/2022,Press Release: Zoom Drives Contact Center Expansion with Acquisition of Solvvy
05/12/2022,*Zoom Drives Contact Center Expansion With Acquisition Of Solvvy >ZM
05/12/2022,Zoom Falls as Analyst Sees Limited Upside from Paid Video Calls -- Barrons.com
05/12/2022,10 Biggest Price Target Changes For Thursday
05/12/2022,Zoom Video Communications to Acquire Customer Support Platform Solvvy
05/12/2022,"--Street Color: Zoom Video Communications to Buy Solvvy, Terms Undisclosed"
05/12/2022,Zoom Video Communications Price Target Cut to $96.00/Share From $157.00 by Piper Sandler
05/12/2022,Zoom Video Communications Cut to Neutral From Overweight by Piper Sandler
05/12/2022,"Piper Sandler Downgrades Zoom Video Communications to Neutral From Overweight, Adjusts Price Target to $96 From $157"
05/11/2022,Privacy Activists Caution Against Zoom's Latest Tool
05/11/2022,The party’s officially over for at-home tech stocks
05/11/2022,Activists call for Zoom to abandon new emotion-tracking technology
05/11/2022,Disney Bulls Stay Put Even After Netflix Streaming Slump
05/11/2022,"Five9 expands in Europe with two data centres, relocates Russian staff"
05/11/2022,Zoom’s New AI Tool Spurs Criticism From Privacy Rights Groups
05/10/2022,Is Cathie Wood's ARK Invest (or ARKK) A Buy Right Now?
05/10/2022,"Are Investors Undervaluing Zoom Video Communications, Inc. (NASDAQ:ZM) By 33%?"
05/10/2022,Vertex (VERX) Q1 Earnings and Revenues Surpass Estimates
05/09/2022,"Everbridge (EVBG) Reports Q1 Loss, Tops Revenue Estimates"
05/09/2022,Why Ark Innovation ETF Hit 52-Week Lows Today
05/09/2022,"Why Tesla Bull Cathie Wood Is Betting This Stock, Dubbed 'Stay At Home' Play By Many, Will Win Big"
05/08/2022,This High-Growth Company Looks Like a Value Stock Today
05/08/2022,3 Bargain Stocks Cathie Wood Loves
05/06/2022,Tech's Top Investors Are Getting Crushed. Here's What They Got Wrong. -- Barrons.com
05/06/2022,This Profitable Pandemic Darling Is Now Dirt Cheap. Is It Time to Buy?
05/05/2022,Why Technology Stocks Crashed Today
05/05/2022,Cathie Wood's ARK Innovation ETF Is Down Again: What's Going On?
05/05/2022,"Zoom Video Bottoming? This Trade Bets On Rebound, Limits Risk"
05/05/2022,Why Zoom Stock Tumbled 15% in April
05/05/2022,"Apple, Microsoft top picks at Wedbush as firm says Powell set stage for 'bottoming process' in tech"
05/04/2022,'Massive Misallocation' Of Capital: Cathie Wood Joins Elon Musk To Find Fault With Passive Investment
05/04/2022,Cathie Wood Is Selling These 10 Stocks in 2022
05/04/2022,3 Stocks Still Growing Despite Being Down More Than 80%
05/04/2022,"Mark Cuban, Pitbull, Steve Aoki And Paris Hilton Invest In Company Bringing NFTs To Life"
05/04/2022,Lockdown Winners From Peloton to Zoom at Risk Even After $218 Billion Rout
05/03/2022,"If You Invested $1,000 In The Short Cathie Wood ETF At IPO, Here's How Much You'd Have Now"
05/02/2022,10 Stocks You Should Sell Before Recession
05/02/2022,Zoom to Release Financial Results for the First Quarter of Fiscal Year 2023
05/02/2022,This Tumbling Cloud Stock Is Still Way Too Expensive
05/02/2022,"AudioCodes Clocks 13% Revenue Growth In Q1 Aided By Microsoft, Zoom"
05/02/2022,3 Beaten-Down Growth Stocks to Buy and Hold
04/29/2022,"Is Most-Watched Stock Zoom Video Communications, Inc. (ZM) Worth Betting on Now?"
04/29/2022,Fed Casts Long Shadow Over $1.8 Trillion Stock Rout
04/28/2022,Why Is the Ark Innovation (ARKK) ETF Plunging Today?
04/28/2022,Cathie Wood's ARK Innovation ETF Hits 52-Week Low: What's Going On?
04/27/2022,Looking Into Zoom Video Communications Inc - Class A's Recent Short Interest
04/26/2022,"Microsoft emulating strategy used by Amazon, Salesforce to boost cloud business: report"
04/25/2022,Interested in innovation & disruption but afraid of Cathie Wood’s ARKK? Take a look at DTEC
04/25/2022,Microsoft and Apple may need to show 'strong numbers' to save tech: Wedbush
04/23/2022,Cathie Wood's Flagship Fund Is Down 45% This Year. Money Is Still Flowing In. -- WSJ
04/23/2022,These Stocks Got Hot During the Pandemic. Now They're Cooling. -- WSJ
04/22/2022,"Pandemic darling stocks Netflix, Peloton, Zoom, and DocuSign face reckoning"
04/22/2022,Microsoft (MSFT) to Report Q3 Earnings: What's in the Cards?
04/22/2022,"Cathie Wood buys the dip on pandemic darlings Roku, Zoom, Roblox"
04/21/2022,10 Technology Stocks to Invest in According to Billionaire Paul Tudor Jones
04/21/2022,Zoom Video Comms Whale Trades Spotted
04/20/2022,DJ Megaport Shares Slump to Two-Year Low After Third-Quarter Revenue Update
04/20/2022,"Hot Stocks: DIS hits low; FB drops; work-at-home stocks fall; ALVR, LRN rally"
04/20/2022,Twilio drops 7% on heavy volume as work-from-home stocks sell off
04/20/2022,Zoom Announces Latest Certifications and Innovations for Enhanced Platform Security
04/20/2022,1 Growth Stock Down 82% to Buy Right Now
04/20/2022,3 Things About Zoom Video Communications That Smart Investors Know
04/19/2022,Which ARK Innovation Stocks Are Most Bounce-Worthy?
04/19/2022,Zoom Video shares get a lift on release of new hybrid work technology
04/19/2022,"Zoom Video makes Whiteboard available, collaboration canvas for hybrid teams"
04/19/2022,DJ Vuzix Shares Rise 7% After Partnership With Zoom Video
04/19/2022,Zoom for Smart Glasses by Vuzix Gets Added to Zoom's App Marketplace -- Shares Gain
04/19/2022,"Zoom Video makes Whteboard available, collaboration canvas for hybrid teams"
04/19/2022,"Zoom Whiteboard, the Collaboration Canvas for Hybrid Teams, Now Available"
04/19/2022,"1 Green Flag for Zoom Video Communications in 2022, and 1 Red Flag"
04/19/2022,2 Growth Stocks that Could Double in 2022
04/18/2022,Cathie Wood’s Portfolio: 10 Stocks Under $10
04/17/2022,"Why Cathie Wood Is 'Open-Sourcing' Ark's Projection Models For Tesla, Other Holdings With Big Potential"
04/15/2022,"Recent 3.5% pullback isn't enough to hurt long-term Zoom Video Communications (NASDAQ:ZM) shareholders, they're still up 78% over 3 years"
04/14/2022,"Goldman Sachs Lowers Zoom Video Communications Price Target to $163 From $171, Maintains Neutral Rating"
04/13/2022,Why Zoom Stock Zoomed Nearly 8% Higher on Wednesday
04/13/2022,Why Is Zoom (ZM) Stock Up Today?
04/13/2022,The Funded: SEC's proposed SPAC rules has underwriters concerned
04/13/2022,Zoom is transforming its platform as hybrid work becomes permanent
04/13/2022,Zoom Announces Platform Innovations to Elevate the Total Customer Experience
04/12/2022,"Zoom (ZM) Introduces New Features, Improves Virtual Education"
04/12/2022,Zoom joins Observe.ai's megafunding as it focuses on call center market
04/12/2022,New $106M Denver Tech Center apartments to offer built-in office options for remote work
04/12/2022,BRIEF-Observe.Ai Raises $125M Series C
04/11/2022,"Verint Announces Compliance Recording For Zoom, Streamlining Compliance Review And Analysis For Regulated Industries"
04/11/2022,Verint Systems Launches Compliance Recording for Zoom
04/11/2022,"Zoom Announces New Education Features, Enhancing Hybrid Learning Experience for Educators and Students"
04/07/2022,Nice (NICE) Achieves Milestone by Aiding 4 Million Police Cases
04/07/2022,"HPQ, HP or HPE? Make Sure You’re Following Buffett and Buying the Right HP Stock."
04/06/2022,"Why Zoom Video Communications, Datadog, and MongoDB Each Fell on Wednesday"
04/06/2022,ARK Invest Stocks To Watch: 7 Stocks That Cathie Wood's ARK ETFs Own; Tesla Tumbles
04/06/2022,5 Worst-Performing Mid-Cap Stocks for 2022
04/05/2022,How Is The Market Feeling About Zoom Video Communications Inc - Class A?
04/05/2022,Got $500? 2 Top Growth Stocks to Buy That Could Double Your Money
04/05/2022,Here’s why the IPO market is decelerating in 2022
04/05/2022,Why Zoom Video Communications Fell by 11.6% in March
04/04/2022,"Cramer's Mad Money Recap 4/4: Peloton, AMD, Zoom, Roku"
04/04/2022,Jamie Dimon Sees Work From Home Becoming More Prominent In American Business: How Is JPMorgan Preparing For Change?
04/04/2022,Zoom Video Comms Whale Trades For April 04
04/01/2022,"Employees Are Returning to Office Post-Covid, Just to Sit on Zoom Calls"
03/31/2022,This Beaten-Down Nasdaq Stock Could Easily 10x
03/31/2022,Zoom Stock: 10-Bagger or a Bust?
03/30/2022,Why Is Zoom Video (ZM) Up 2.8% Since Last Earnings Report?
03/30/2022,These 10 Reddit Stocks Are Getting Crushed in March
03/30/2022,Tech Sell-Off: 1 Nasdaq Stock Down 38% That Could Double in 5 Years
03/30/2022,Is Zoom Video Stock a Buy Now?
03/28/2022,Cathie Wood's Ark Buys an Electric-Vehicle Maker and Sells Another
03/28/2022,HP plans to buy video conferencing system maker Poly in a $3.3 billion deal
03/28/2022,Zoom Announces Next Evolution of Global Partner Program
03/28/2022,P&O Ferries: Grant Shapps to order operator to rehire 800 sacked staff
03/27/2022,Tech Sell-Off: 3 Best Growth Stocks to Buy Now and Hold Forever
03/26/2022,Can Zoom Be a Competitor to Teladoc?
03/26/2022,Cathie Wood Loads Up $30M Worth Of Shares In This Crypto-linked Fintech On Friday
03/25/2022,A Novel Approach to Startup Recruiting: Lower the Stock Price
03/25/2022,The Funded: Instacart slashed its valuation by $15B in response to plunging tech stock prices
03/25/2022,"Here's Why Affirm, Enphase Energy And Zoom Shares Are Falling"
03/24/2022,3 Sell-Off Stocks That Could Help Set You Up for Life
03/24/2022,3 of the Nasdaq's Worst-Performing Stocks That Are Worth Buying Right Now
03/24/2022,How investors can navigate surging inflation: Morning Brief
03/23/2022,4 Growth Stocks Down 56% or More
03/23/2022,Ark's Cathie Wood Doesn't Think Zoom is a 'Pandemic' Stock
03/23/2022,P&O Ferries: Boris Johnson says sackings may amount to breaking the law
03/22/2022,"If You Invested $1,000 In Zoom Video Stock At Its Pandemic Low, Here's How Much You'd Have Now"
03/21/2022,10 Tech Stocks to Buy According Billionaire Chase Coleman
03/18/2022,Microsoft Ads in Windows Could Drive Product Adoption
03/18/2022,Seagate (STX) & ROVE to Work Together on Mass Storage Solutions
03/17/2022,"Buy ‘oversold tech stocks,’ especially Apple: Analyst"
03/17/2022,Cathie Wood’s ARKK suffers as two-thirds of its holdings fell to 52-week lows this week
03/16/2022,"Why Tech Stocks Salesforce, Meta, and Zoom Were Up Today"
03/16/2022,3 Stocks Cathie Wood Is Buying That Should Be on Your List Too
03/15/2022,Why Zoom Stock Zoomed Higher Today
03/15/2022,Zoom Video Communications Shares Rise After Benchmark Capital Upgrade
03/15/2022,Is Zoom Stock A Buy? Fiscal 2023 Revenue Guidance Disappoints
03/15/2022,DJ Zoom Video Communications Is Maintained at Equal-Weight by Wells Fargo
03/15/2022,DJ Zoom Video Communications Price Target Cut to $105.00/Share From $145.00 by Wells Fargo
03/15/2022,Hot Stocks: AMC invests in gold mine; DOLE earnings; ZM upgrade; ANAB clinical data
03/15/2022,"Zoom rises as Benchmark upgrades to buy, sees 30% upside"
03/15/2022,DJ Zoom Video Communications Price Target Announced at $124.00/Share by Benchmark
03/15/2022,DJ Zoom Video Communications Raised to Buy From Hold by Benchmark
03/15/2022,"Wells Fargo Adjusts Zoom Video Communications Price Target to $105 From $145, Maintains Equalweight Rating"
03/14/2022,2 Falling Knives to Catch
03/14/2022,"Bets Against Cathie Wood Increase: Congressman Shorts ARKK, Inverse SARK ETF Passes ARKK"
03/14/2022,"Stock Market News for Mar 14, 2022"
03/14/2022,10 Famous Tech Stocks at a Bargain Today
03/14/2022,"Tesla, Coinbase, Exact Sciences And More: How Cathie Wood's Top 10 Bets Are Faring In 2022 So Far"
03/14/2022,Zoom Fatigue Is Bringing Back More In-Person Work Retreats
03/14/2022,What Is Zoom's Long-Term Growth Trajectory?
03/12/2022,3 Stocks Cathie Wood Is Buying on the Dip
03/11/2022,Cathie Wood's Ark Sits Out Thursday's Dip In Favorite Stocks
03/10/2022,This Is What Whales Are Betting On Zoom Video Comms
03/10/2022,When Will the Travel Market Fully Recover?
03/09/2022,Zoom reopens Denver office after doubling headcount during pandemic
03/09/2022,'Zoom Is Now A Verb': Gene Munster On Why Investors Should Look For Tech Stocks With M&A Potential
03/09/2022,How Zoom Makes Money: Platform Subscriptions
03/09/2022,ARK Invest Stocks To Watch: 7 Stocks That Cathie Wood's ARK ETFs Own; Tesla Races Higher
03/09/2022,Microsoft’s Return Puts Focus on Workers Who Are Skipping the Office
03/08/2022,DJ Zoom Video Workforce Has Nearly Tripled In 2 Years -- MarketWatch
03/08/2022,Why Did Zoom Stock Drop 14% in February?
03/08/2022,Nasdaq Bear Market: What It Really Means for Investors
03/07/2022,"DJ Zoom Video Communications, Inc. (ZM) Presents at Morgan Stanley 2022 Technology, Media & Telecom Conference (Transcript) >ZM"
03/07/2022,ARK Invest Stocks To Watch: 7 Stocks That Cathie Wood's ARK ETFs Own; Tesla Reverses
03/07/2022,2 Metaverse Stocks That Could Go Parabolic
03/05/2022,"DJ In Tech's Bust, Not All Stock Funds Have Fallen Equally -- or at All -- Journal Report"
03/04/2022,"DJ Apple, Exxon Mobil, Rivian: Stocks That Defined the Week -- WSJ"
03/04/2022,Trying to Time the Market Doesn't Work
03/04/2022,Cathie Wood Snapped Up More Shares In Zoom And This Gaming Company On Thursday's Dip
03/03/2022,Making Sense of Past Stock Drops
03/03/2022,Cathie Wood Goes Bargain Hunting: 3 Stocks She Just Bought
03/03/2022,10 Pandemic Stocks That Are Losing Value
03/03/2022,"Zacks Market Edge Highlights: Trex, Zoom Video, Home Depot, Asbury Automotive and Boise Cascade"
