date,news_headline
11/19/2021,Alphabet (GOOGL) Boosts Google Meet Reach Via New Feature
11/18/2021,103 of the 500 fastest growing tech companies are based in the Bay Area — far more than in any other region
11/18/2021,Amazon stock could be a powerful investment the next five years: Top analyst
11/18/2021,Why This Disruptive Tech Stock Is Still Worth Buying
11/18/2021,3 Strategies for Picking the Best Growth Stocks
11/18/2021,Zoom Earnings: 3 Things to Watch
11/17/2021,Exiting the iBuying Niche Makes Zillow a Buy
11/16/2021,Zoom Video Communications (ZM) Gains But Lags Market: What You Should Know
11/16/2021,Buy Beaten-Down Zoom Stock Now for Long-Term Tech Growth?
11/16/2021,Remote work revolution: Portugal bans employers from contacting staff after-hours
11/16/2021,This Top Tech Stock Is Doing Right by Its Employees During the U.S. Labor Shortage
11/16/2021,DJ Splunk Stock Slumps and Cathie Wood's ARK Buys the Drop -- Barrons.com
11/15/2021,Cathie Wood Buys $13.7M In Disney And Sells $7.95M In Google On Monday — Here Are Other Key Trades
11/15/2021,Zoom Video Communications (ZM) Reports Next Week: Wall Street Expects Earnings Growth
11/15/2021,"BRIEF-Tiger Global Management Cuts Share Stake In Roblox Corp, Peloton, Ups in Zoom Video Communications"
11/15/2021,Factors to Note Ahead of Cisco's (CSCO) Q1 Earnings Release
11/15/2021,Buy Opendoor Technologies Stock Before It Becomes Too Expensive 
11/15/2021,Forget Zoom. These Stocks Are the Next Wave of Cloud Communications.
11/14/2021,What Airbnb CEO Brian Chesky Said in the Q3 Report Amazed Me
11/13/2021,Light Street Capital Portfolio: Top 10 Stocks
11/12/2021,DJ Never Mind Zoom. These 3 Stocks Are the Next Wave of Cloud Communications. -- Barrons.com
11/12/2021,All Signs Point to Upstart Stock Being a Long-Term Winner
11/12/2021,ARK Invest Stocks To Buy And Watch: 6 Stocks That Cathie Wood's ARK ETFs Own; Tesla Skids On Elon Musk Sale
11/12/2021,7 Real Estate Stocks to Buy Instead of Beleaguered Zillow
11/12/2021,"After $500 Billion Rout, Optimism Grows for China: Tech Watch"
11/12/2021,Is Five9 a Buy After Its Failed Merger With Zoom?
11/11/2021,Cathie Wood Sells $52.5M In Coinbase And Loads Up On These Stocks Instead
11/11/2021,Why Wait for a Crash to Buy? These 3 Top Stocks Are Already Down More Than 40%
11/11/2021,Notable Zoom Video Communications Insider Trades $25M In Company Stock
11/10/2021,"Zoom Shares Tick Modestly Lower, Salesforce Shares Quiet Following Report Microsoft To Partner With Facebook To Integrate Microsoft Teams Into A Facebook-Like Workplace; BZ NOTE: Zoom And Salesforces's Slack Could Be Viewed As Peers"
11/10/2021,This new ETF is betting against Cathie Wood and Ark
11/10/2021,Insider Sell: Zoom Video Communications
11/09/2021,Why Shares of Five9 Zipped 13% Higher This Morning
11/09/2021,DJ Five9 Shares Surge As Earnings Top Estimates And Analysts Turn Bullish -- Barrons.com
11/09/2021,"Cathie Wood's ARK Invest Posts Fund Purchases For Monday, Nov. 8, 2021: ZM, EXAS, ADPT, PACB, HOOD"
11/08/2021,Cathie Wood's Ark Invest Trims More Coinbase Exposure As Bitcoin Soars
11/08/2021,Is Zoom Stock A Buy Right Now After Five9 Acquisition Terminated?
11/08/2021,Zillow’s Exit From iBuying Confirms Opendoor Stock Is the ‘Next Amazon’
11/08/2021,Son Personally Lost $1.3 Billion on SoftBank Stock Trading
11/07/2021,Five9 Q3 2021 Earnings Preview
11/06/2021,10 Cheap Stocks to Buy According to Louis Navellier’s Hedge Fund
11/05/2021,DJ The Stay-at-Home Trade Is Over -- With 1 Key Exception -- Barrons.com
11/05/2021,"This Video Communications App Passed Netflix, Coinbase And Twitter In Apple's App Store"
11/05/2021,"US STOCKS-Wall St extends record rally on strong jobs report, Pfizer COVID-19 pill cheer"
11/05/2021,Chief Operating Officer Of Zoom Video Communications Makes $540K Sale
11/05/2021,Why Zoom Shares Are Falling
11/04/2021,Zoom Video paid a New England company millions for the 'ZOOM' trademark
11/03/2021,"Cathie Wood's ARK Invest Posts Fund Purchases For Tues, Nov. 2, 2021: Z, DKNG, PACB, TWOU, BEAM, KTOS, PATH, NIU, BLDE, MKFG, HOOD, GENI, ZM, CDNA, ADPT, EXAS, ALLO"
11/03/2021,ARK Invest Stocks To Buy And Watch: 6 Stocks That Cathie Wood's ARK ETFs Own; Tesla Eyes Record High
11/03/2021,11 Best Aggressive Stocks To Buy Now
11/02/2021,Cathie Wood Sells $10.6M In Palantir And $20M In Pinterest And Loads Up $1.7M In This Supplier Of Elon Musk's SpaceX
11/02/2021,3 High-Yield Tech Stocks to Buy in November
11/02/2021,Tech Stocks Roundup: Facebook Changes Company Name to Meta
11/01/2021,3 Smart Stocks to Hedge Against Inflation
11/01/2021,Zoom to Release Financial Results for the Third Quarter of Fiscal Year 2022
11/01/2021,LIVE MARKETS-Europe enters uncharted highs again
11/01/2021,ARK Invest Stocks To Buy And Watch: 6 Stocks That Cathie Wood's ARK ETFs Own; Tesla Races To Record High
11/01/2021,Zoom Video Communications (ZM) Outpaces Stock Market Gains: What You Should Know
10/31/2021,1 Bargain Data Center Play to Watch in 2022 and Beyond
10/29/2021,The Jobs Report and Other Stock Market News
10/29/2021,ARK Invest Stocks To Buy And Watch: 6 Stocks That Cathie Wood's ARK ETFs Own; Tesla Hits Record High
10/29/2021,Why These 2 Stocks Are Top Buys After Being Crushed by Over 40%
10/29/2021,"Benzinga's Top Ratings Upgrades, Downgrades For October 29, 2021"
10/29/2021,DJ Zoom Video Communications Price Target Announced at $255.00/Share by Evercore ISI Group
10/29/2021,DJ Zoom Video Communications Initiated at In-Line by Evercore ISI Group
10/29/2021,"Evercore ISI Group Initiates Coverage On Zoom Video Communications with In-Line Rating, Announces Price Target of $255"
10/28/2021,META ETF may have more reasons to like Facebook after name change
10/28/2021,Why Are People Quitting Their Jobs in Record Numbers?
10/28/2021,Why Is Everyone Talking About Five9 Stock?
10/28/2021,Bull of the Day: Salesforce (CRM)
10/27/2021,The PayPal-Pinterest Rumor Sparked Conversation
10/26/2021,Baird's top cloud software ideas look to build on strong operating trends
10/26/2021,Zoom CEO describes pandemic-era use cases that 'surprised us most'
10/26/2021,Investing in Zoom Stock (ZM)
10/25/2021,Zoom meetings will offer 'better experience' than face-to-face: CEO
10/25/2021,Chief Financial Officer Of Zoom Video Communications Trades $1.8M In Company Stock
10/25/2021,Zoom Stock Could Easily Be on Its Way to New Highs From Here
10/25/2021,Twitter CEO Jack Dorsey is right to scare everyone about hyperinflation: Morning Brief
10/22/2021,Momentum in Azure Cloud to Aid Microsoft (MSFT) Q1 Earnings
10/22/2021,DJ Zoom Video Stock Gets an Upgrade. J.P. Morgan Sees a Growth Re-Acceleration. -- Barrons.com
10/22/2021,Why Are Zoom Shares Trading Higher Today?
10/22/2021,"DJ Snap, Intel, Mattel, American Express: What to Watch When the Stock Market Opens Today"
10/22/2021,Bear of the Day: PagerDuty (PD)
10/21/2021,What to Expect Ahead of Microsoft (MSFT) Q1 Earnings Release?
10/21/2021,"Thinking About Buying Stock In Zoom, Verizon Or Las Vegas Sands?"
10/21/2021,Why Planet Fitness Was a Top Performer Over the Last Five Years
10/21/2021,2 Unstoppable Stocks to Buy and Hold for Decades
10/21/2021,10 Tech Stock Picks of Seth Wunder’s Black-And-White Capital
10/21/2021,"After the Scrapped Five9 Acquisition, Zoom Is Still Going After Cloud Contact Centers"
10/21/2021,"Even in the ‘New Normal’, Zoom Video Stock Looks Like a Buy Under $275"
10/21/2021,DJ Zoom Video Communications Price Target Announced at $270.00/Share by Barclays
10/21/2021,DJ Zoom Video Communications Initiated at Equal-Weight by Barclays
10/21/2021,"Barclays Initiates Coverage On Zoom Video Communications with Equal-Weight Rating, Announces Price Target of $270"
10/20/2021,7 Growth Stocks to Buy Before They Come Roaring Back 
10/20/2021,"Enterprise Software, Video Software, and More"
10/20/2021,Investing in Renewable Energy
10/19/2021,Zoom Has Growth Ahead and Durable Advantage So Buy Up
10/19/2021,DJ Zoom Invests in Video Conferencing System Dten
10/19/2021,DTEN Announces Investment By Zoom
10/19/2021,‘It’s all about improving life here on Earth’—this is astronaut Nicole Stott’s second act
10/18/2021,Rentberry Offering Flexible Living Concept in Cities Around the World
10/18/2021,3 Top Stocks to Buy if There Is a Market Pullback
10/18/2021,Why Zoom Shouldn't Fear a Growth Slump
10/18/2021,"Markets Bounce Back on S&P 500, Nasdaq"
10/15/2021,DJ Tech Earnings Will Be Dominated by Shortage Talk. Investors Beware. -- Barrons.com
10/15/2021,"DJ LinkedIn Social Network Is Leaving China, but Microsoft Remains"
10/15/2021,Chief Executive Officer Of Zoom Video Communications Trades $25M In Company Stock
10/15/2021,Zoom Stock Is on the Rebound on the Strength of Its Free Cash Flow
10/14/2021,Zoom fends off RingCentral attempt at 9th Circ to block end to services
10/14/2021,3 Tech Stocks That Could Change The World
10/14/2021,ARK Invest Stocks To Buy And Watch: 6 Stocks That Cathie Wood's ARK ETFs Own; Tesla Climbs
10/13/2021,Why Zoom Video Communications Shares Are Rising
10/13/2021,Zoom Founder & CEO Eric S. Yuan and Regional Healthcare Workers to be Honored as 2021 Spirit of Silicon Valley Award Recipients at Silicon Valley Leadership Group Annual Forum
10/13/2021,Notable Zoom Video Communications Insider Trades $1.8M In Company Stock
10/13/2021,Ark Invest Stock Portfolio: Top 10 Picks
10/13/2021,3 Cheap Tech Stocks to Buy Right Now
10/11/2021,Zoom Video Communications (ZM) Stock Moves -0.42%: What You Should Know
10/11/2021,What's Hot in the Stock Market?
10/11/2021,DJ Zoom Still Dominates Video Meetings. But Slowing Growth Is an Issue for the Stock. -- Barrons.com
10/11/2021,7 Short Squeeze Stocks to Buy That Could Be the Next GameStop
10/11/2021,Zoom Named a Leader in 2021 Gartner® Magic Quadrant™ for Meeting Solutions
10/11/2021,These Are Zoom's Big Opportunities for Growth
10/11/2021,7 Top Stocks That Held Up Well During This Recent Market Bloodbath
10/10/2021,The Tremendous Risk vs. Reward Equation of Zoom Apps
10/09/2021,5 Key Ways Zoom Is Shifting From Merely a Product to a Dominant Platform
10/09/2021,How Big Is Zoom's Churn?
10/09/2021,"3 Heavy Hitters Zoom Is Like: PayPal, Microsoft, and Shopify"
10/08/2021,EU Questions Microsoft Peers Following Slack's Complaint
10/08/2021,Will Growth Stocks Fall Behind Value Stocks Within the Next Decade?
10/08/2021,1 Threat Teledoc and Amwell Investors Should at Least Consider
10/08/2021,Growth Driver: Zoom Rooms
10/08/2021,Microsoft Windows 11: What Investors Need to Know
10/08/2021,Why Disney Is Still a Buy During the Pandemic
10/08/2021,Should Zoom Acquire Bandwidth Instead of Five9?
10/08/2021,"Where to Invest $1,000 Right Now"
10/07/2021,What Does Zoom's Customer Breakdown Look Like?
10/07/2021,"Zoom Video Communications, Inc.'s (NASDAQ:ZM) Stock Has Been Sliding But Fundamentals Look Strong: Is The Market Wrong?"
10/07/2021,What's the Strategy Behind the Zoom Phone?
10/06/2021,7 Growth Stocks to Buy to Power Your Portfolio for the Rest of the Year
10/06/2021,"Bulls, Bears Can Both Find A Way To Play Apple, Sunrun, Zoom Video Stocks"
10/06/2021,What's Next for Zoom and Five9 After Their Failed Merger?
10/06/2021,ARK Invest Stocks To Buy And Watch: 6 Stocks That Cathie Wood's ARK ETFs Own; Tesla Falls
10/06/2021,"Box, Fresh From Activist Win, Says Analysts Underestimate Growth"
10/06/2021,Amazon Throws Down the Gauntlet at These 5 Companies
10/05/2021,Zoom Video Communications (ZM) Stock Sinks As Market Gains: What You Should Know
10/05/2021,How Much Further Could Zoom Stock Fall?
10/04/2021,Why Zoom Video Communication Shares Are Falling
10/04/2021,ARK Invest Stocks To Buy And Watch: 6 Stocks That Cathie Wood's ARK ETFs Own; Tesla Jumps On Strong Deliveries
10/04/2021,10 Tech Stocks Chinese Billionaire Chen Tianqiao Loves
10/04/2021,"Company News for Oct 4, 2021"
10/04/2021,Five9 (FIVN) Soars 4.7%: Is Further Upside Left in the Stock?
10/04/2021,Here's Why Teladoc Is Here to Stay
10/04/2021,Analysis: Zoom's abandoned Five9 deal shows hurdles to expansion
10/03/2021,3 Beaten-Down Stocks Investors Should Be Buying Hand Over Fist
10/03/2021,Can Teladoc Keep Its Competitive Advantage?
10/02/2021,"What Famous CEO Should Host ""Saturday Night Live"" Next?"
10/02/2021,Is There a New Normal for the Job Market?
10/02/2021,"$10,000 Invested in These Growth Stocks Could Make You a Fortune Over the Next 10 Years"
10/01/2021,Why Zoom Stock Thrashed the Market Today
10/01/2021,Zoom and Five9 may not be broken up forever
10/01/2021,DJ The Zoom-Five9 Merger Collapsed. What's Next For Both Companies. -- Barrons.com
10/01/2021,"DJ The Dow Is Up, Merck Rises on Covid Pill -- and What Else Is Happening in the Stock Market Today -- Barrons.com"
10/01/2021,DJ Zoom Enters an Awkward Phase -- Heard on the Street
10/01/2021,"DJ Zoom, Five9 Both Have Strong Prospects After Failed Combination -- Market Insight"
10/01/2021,"Dow Jones Today Rises, Nasdaq Slips After Merck Covid Antivirus Results; China EV Makers Jump, Jefferies Tops Q3 Views"
10/01/2021,Zoom Stock Rises After Five9 Merger Agreement Terminated
10/01/2021,Cracks Start to Appear in $890 Billion Stock-Fueled M&A Boom
10/01/2021,"Zoom (ZM), Five9 Mutually Terminate $14.7B Acquisition Deal"
10/01/2021,Five9 plays up opportunity as standalone company after Zoom merger falls apart
10/01/2021,Analysts Laud Five9 Post Zoom Deal Termination
10/01/2021,Here's A Less Risky Way To Play This Year's Booming IPO Market
10/01/2021,My 5 Favorite Stocks Right Now
10/01/2021,"Zoom's stock drop likely nixed Five9 deal, say analysts"
10/01/2021,Zoom and Five9 drop US$14.7 billion merger amid US security review over video-conference app's operations in China
10/01/2021,"Stocks Turn Higher, Pelosi Seeks Mulligan, Disney Cuts Deal With 'Black Widow' - 5 Things You Must Know"
10/01/2021,"5 Stocks To Watch For October 1, 2021"
09/30/2021,Zoom's $14.7B Deal To Acquire Five9 Falls Through
09/30/2021,DJ Zoom's Nearly $15 Billion Acquisition of Five9 Rejected by Shareholders -- 2nd Update
09/30/2021,DJ Zoom Acquisition of Five9 Collapses After Shareholders Vote it Down -- Barrons.com
09/30/2021,"Zoom, Five9 Scrap $14.7 Billion Deal as Investors Vote No"
09/30/2021,Five9 mutually terminates merger agreement with Zoom Video Communications
09/30/2021,Press Release: Zoom Announces Termination of Merger Agreement with Five9
09/30/2021,DJ Zoom's Nearly $15 Billion Acquisition of Five9 Rejected by Shareholders
09/30/2021,"UPDATE 2-Zoom, Five9 mutually agree to terminate nearly $15 bln all-stock deal"
09/30/2021,"Five9, Zoom mutually agree to terminate merger agreement"
09/30/2021,GRAPHIC-Markets in Q3: Bears in the China shop
09/30/2021,Top Tech Stocks to Buy Today According to Brad Gerstner’s Altimeter Capital Management
09/29/2021,DJ Cathie Wood's ARK Invest Sold Tesla Stock. Bulls Shouldn't Worry. -- Barrons.com
09/29/2021,Zoom Video (ZM) Down 9.5% Since Last Earnings Report: Can It Rebound?
09/29/2021,Here's Why Zoom Isn't Just a Pandemic Stock
09/29/2021,DJ Why Higher Bond Yields Are Bad News for Tech Stocks Like Amazon and Zoom -- Barrons.com
09/28/2021,Zoom Video Communications (ZM): Hedge Funds Are Coming Back
09/28/2021,"Hot Stocks: EV stocks fall; ASAN, MNDY suffer profit-taking; ZM hits new low; GOGO, UNFI rally on forecasts"
09/28/2021,"Tech Stocks Roundup: Cramer on Salesforce, Amazon, Facebook, Zoom"
09/27/2021,Microsoft Steams Up Zoom Rivalry With Latest Phone Features
09/27/2021,Will Business Travel Make a Comeback?
09/25/2021,"Should You Let Your Winning Stocks Keep Winning, or Sell and Diversify?"
09/24/2021,Cathie Wood Knows Something About Zoom That You Don’t
09/24/2021,"To Boost Their Communication Skills, Advisors Pose Wise Questions"
09/24/2021,What FedEx Earnings Tell Us About the Real Economy
09/23/2021,Zoom CEO Eric Yuan details his plan to turn the killer app into a platform
09/23/2021,Is Zoom Stock A Buy Right Now As Five9 Acquisition Runs Into Trouble?
09/23/2021,Chief Executive Officer Of Zoom Video Communications Trades $26.90 Million In Company Stock
09/23/2021,"3 Reasons to Buy Zoom Video, and 1 Reason to Sell"
09/23/2021,UK employees gain right to ask for flexible working from day one
09/22/2021,How to Protect Your Personal Finances When the Market is Down
09/22/2021,Does Zoom Need to Expand Its Services to Maintain Its Growth?
09/22/2021,"Microsoft Amps Up Hardware Push With 5G Phone, Pro Laptop"
09/22/2021,My Top 7 Stocks to Buy in September's Stock Market Sell-Off
09/22/2021,Palantir Stock Is Doing What It’s Supposed to Do
09/22/2021,ARK Invest Stocks To Buy And Watch: 6 Stocks That Cathie Wood's ARK ETFs Own; Tesla Rallies
09/22/2021,"Cathie Wood's ARK Invest Posts Fund Purchases For Tuesday, Sept. 21, 2021: ZM, ROKU, COIN, SGFY, TWOU, DNA, PD, PATH, DDD, KTOS, MKFG, TDOC, HOOD, GENI, VUZI, CND, BEAM, NVTA, PSNL, SLGC, ACHR, BLDE"
09/22/2021,DJ Evergrande Risks Are Receding. Now Back to the Fed's Dilemma. -- Barrons.com
09/22/2021,"Zoom, Five9 $15B Deal Comes Under Justice Department Scrutiny"
09/22/2021,Salesforce's Indian rival Freshworks valued at $10 billion in Wall Street IPO
09/21/2021,DJ Zoom is a Verb -- and a Target -- Heard on the Street
09/21/2021,DJ Zoom's Deal for Five9 Triggers Justice Dept. Review Over China Ties -- Barrons.com
09/21/2021,UPDATE: Zoom's ~$15M Deal To Buy Five9 Is Under Government Review
09/21/2021,BRIEF-Zoom's Nearly $15 Bln Deal For Five9 Under U.S. Govt Review Over China Ties - WSJ
09/21/2021,Zoom's Nearly $15 Billion Deal to Buy Five9 Is Under Government Review
09/21/2021,Zoom Says It Expects Regulatory Approvals by the First Half of Next Year
09/21/2021,"Team Telecom Reviewing License Application Connected to the Deal, Letter to FCC Says"
09/21/2021,DJ Zoom's Nearly $15 Billion Deal for Five9 Under U.S. Government Review Over China Ties
09/21/2021,Zoom Video's $15 Billion Purchase of Five9 Faces DOJ Scrutiny on China Ties
09/21/2021,Apple (AAPL) Releases iOS 15: Here's What You Need to Know
09/21/2021,3 Top Tech Stocks to Buy on Weakness
09/21/2021,"Down 50% From Its High, Is Zoom Stock a Smart Buy?"
09/21/2021,2 Smart Growth Stocks to Buy Right Now
09/20/2021,How Zoom Makes Money: Platform Subscriptions
09/20/2021,Chief Revenue Officer Of Zoom Video Communications Makes $625.92 Thousand Sale
09/20/2021,ARK Invest Stocks To Buy And Watch: 6 Stocks That Cathie Wood's ARK ETFs Own; Tesla Sells Off
09/19/2021,Is Room for Zoom the New Office Must-Have?
09/19/2021,What Is Freshworks All About?
09/18/2021,"Tech Roundup: Apple speaks, and everyone listens"
09/17/2021,Trade Options Like A Pro — Check Zoom Video Communications's Big Money Trades
09/17/2021,Why Zoom Video Shares Are Trading Higher Today
09/17/2021,Five9 upgraded at Piper on potential upside in Zoom deal offer
09/17/2021,"As the Nasdaq Drops, Could Five9 Escape Its Deal with Zoom?"
09/17/2021,DJ Zoom's Deal for Five9 Faces Doubts After ISS Advises Against It -- Barrons.com
09/17/2021,"5 Top Stock Gainers for Friday: Thermo Fisher, Zoom Video, Invesco"
09/17/2021,4 Dental Stocks to Buy for a Teeth-Straightening Boom
09/17/2021,Proxy advisor ISS seeks vote against Zoom-Five9 deal on growth doubts
09/17/2021,9 Tech and Software Stocks to Buy According to Hamilton Helmer’s Strategy Capital
09/17/2021,ISS Tells Five9 Investors to Reject Zoom’s $14.7 Billion Offer
09/17/2021,"Five9 shareholders should vote against Zoom deal, says proxy advisor"
09/17/2021,ISS Recommends Vote Against Zoom's Deal To Acquire Five9
09/17/2021,Zoom Stock Gains On Report ISS Recommends Five9 Shareholders Reject Takeover Bid
09/16/2021,"This Restaurant Chain Has A Better 1-Year Return Than Peloton, Facebook, Disney And Zoom"
09/16/2021,Zoom (ZM) Launches Reseller Partner Program for Phone BYOC
09/16/2021,Cisco (CSCO) Expects Software Business to Drive Revenues
09/16/2021,Bandwidth (BAND) Joins Zoom Phone Provider Exchange Program
09/16/2021,Is Zoom Stock A Buy Right Now? Zoomtopia Conference Focuses On Large Businesses
09/16/2021,7 Stocks to Buy to Invest Like Jim Cramer
09/16/2021,3 Top Growth Stocks That Are Screaming Buys Right Now
09/15/2021,"Tim Cook, Elon Musk and Jensen Huang make Time 100 most influential list"
09/15/2021,DJ Zoom Follows Workers Back to the Office With a Video Booth
09/15/2021,Oracle Is Aiming For The Cloud
09/15/2021,"Microsoft (MSFT) Reveals New Repurchase Plan, Bumps Dividend"
09/15/2021,ARK Invest Stocks To Buy And Watch: 6 Stocks That Cathie Wood's ARK ETFs Own; Tesla Slides
09/15/2021,BRIEF-Zoom Unveils Reseller Partner Program For Zoom Phone BYOC
09/15/2021,Zoom Video Reports Reseller Partners Will Have Opportunity To Sell Zoom Phone Bring Your Own Carrier Licenses
09/15/2021,3 Top Stocks That Just Went On Sale
09/15/2021,3 Top Large-Cap Stocks to Buy in September
09/15/2021,2 Potentially Explosive Stocks to Buy in September
09/14/2021,"Cathie Wood Continues To Trim Tesla Stake, Selling Another $66M Worth Of Shares"
09/14/2021,Canva's valuation more than doubles to $40 bln in latest funding round
09/13/2021,Zoom Steams Up Videoconferencing Rivalry
09/13/2021,DJ Zoom Video Stock Slips As New Features Announced At Conference -- MarketWatch
09/13/2021,Zoom Video stock slips as new features announced at conference
09/13/2021,'Zoom is adding live translation services and coming to Facebook VR' -The Verge Report
09/13/2021,Zoom Announces Planned Innovations To 'Ignite the Next Era of Communications'
09/13/2021,"DJ Zoom Unveils Whiteboard Software, Encrypted Calls, Live Meeting Transcriptions -- Barrons.com"
09/13/2021,"Fortinet, Linksys partner for secure work-from-home networks"
09/13/2021,Is Zoom Stock A Buy Right Now? Zoomtopia Conference To Focus On Large Businesses
09/13/2021,3 Smart Tech Stocks to Buy in September
09/12/2021,Why Home Sales Are at a 12-Year High
09/12/2021,"DJ Zoom, Apple, Chevron, Oracle, Roche, and Other Stocks for Investors to Watch This Week -- Barrons.com"
09/11/2021,Cathie Wood's Latest Picks: 2 Stocks She Just Bought
09/11/2021,Zoom Is Unlikely to Lose Too Much Growth Momentum. Here's Why
09/10/2021,Avoid These 2 Stocks That Were Earnings Losers
09/10/2021,7 Cathie Wood Stock Favorites to Keep on Your Radar
09/09/2021,"DJ Zoom Video Communications, Inc. (ZM) Presents at Deutsche Bank 2021 Technology Conference (Transcript) >ZM"
09/09/2021,"Microsoft delays return to office, launches new hybrid work features"
09/09/2021,"Amazon launches own-branded line of smart televisions, bringing in Alexa and TikTok"
09/09/2021,Alphabet (GOOGL) & Cisco Join Forces for Interoperations
09/09/2021,"India's got the next big thing in tech, and it could be worth $1 trillion"
09/09/2021,Facebook Workrooms: Are virtual meeting rooms the answer for home-workers?
09/08/2021,"DJ Zoom Video Communications, Inc. (ZM) Management presents at Wolfe Research Inaugural TMT Conference (Transcript) >ZM"
09/08/2021,Zoom Video Communications To Hold Financial Analyst Briefing During Zoomtopia
09/08/2021,Google Partners With Cisco For Videoconferencing
09/08/2021,ARK Invest Stocks To Buy And Watch: 6 Stocks That Cathie Wood's ARK ETFs Own; Tesla Skids Despite China Sales
09/08/2021,Google Teams Up With Cisco WebEx to Make Videoconferences Easier
09/08/2021,"Smartsheet (SMAR) Q2 Earnings Beat Estimates, Revenues Up Y/Y"
09/08/2021,3 Leading Software-as-a-Service Stocks to Buy in 2021 and Beyond
09/08/2021,2 Top Growth Stocks That Beat Expectations and Raised Guidance
09/08/2021,2 Software Stocks That Could Be Giving Investors a Buying Opportunity
09/07/2021,Is the Dip in Zoom Stock a Buying Opportunity?
09/07/2021,COVID-19 long haulers are worried about unvaccinated Americans — and mired in medical bills of over $200K
09/07/2021,"DJ Correction to Zoom's Stock Should Stay on Mute Article Aug. 30, 2021"
09/07/2021,Apple stock is making an impressive move into the new iPhone reveal
09/07/2021,10 Best Stocks to Buy for the Next Ten Years
09/07/2021,25 Largest Countries in the World
09/07/2021,"Five9 Shareholders Will Likely Reject Zoom Deal, Needham Says"
09/07/2021,Five9 gains as Needham upgrade expects Zoom to raise acquisition price
09/07/2021,Why Cathie Wood Piled Up On Zoom Shares On Post-Earnings Slump
09/07/2021,Wall Street's hottest investor is betting big on a handful of stocks. Critics say she's playing with fire
09/06/2021,This High-Growth Stock Is Down More Than 40% -- Time to Buy?
09/04/2021,This Beaten-Down Value Stock Is Worth Buying Now
09/04/2021,DocuSign Stock: Is It a Buy?
09/04/2021,Cathie Wood scooped up Zoom stock after it crashed — here's why
09/03/2021,"DJ United Airlines, Procter & Gamble, Moderna: Stocks That Defined the Week"
09/03/2021,"Zoom Video Communications Inc. stock rises Friday, outperforms market"
09/03/2021,"Market Rally At Highs, Led By Apple, Growth Stocks: Weekly Review"
09/03/2021,Zooming In On Zoom's Solid But Not Good Enough Results
09/03/2021,265 Million Reasons Zoom Is More Than a Pandemic Stock
09/03/2021,3 Must-See Excerpts From Zoom's Earnings Call
09/03/2021,"DJ Moderna Keeps Soaring, Zoom Fades, as Hot Covid-19 Stocks Diverge"
09/03/2021,These 3 Companies Should Acquire Zoom For a Bargain Today
09/02/2021,Zoom Video Communications Inc. stock outperforms market on strong trading day
09/02/2021,The tech trade isn't done: Jeffries analyst
09/02/2021,"Zoom Video (ZM): The Bull Case Is Cracked, Not Broken"
09/02/2021,Here's Why You Should Consider Buying Zoom Today
09/02/2021,Seagate's (STX) Lyve Cloud Platform Deployed by Zoom Video
09/02/2021,"This Chinese EV Maker Has A Better 1-Year Return Than Twitter, Square, Zoom And PayPal"
09/02/2021,My Thoughts on Zoom's Earnings -- Are People Overreacting?
09/02/2021,"Down More Than 60%, This Stock Could Be a Steal"
09/01/2021,"Software firm Monday.com's stock rallies to post-IPO high, up 162% in some three months"
09/01/2021,Chewy Stock Is Falling. It’s the Latest Stay-at-Home Casualty.
09/01/2021,"Zoom Video Communications Inc. stock rises Wednesday, outperforms market"
09/01/2021,PreMarket Prep Stock Of The Day: Cathie Wood Buys The Zoom Video Dip
09/01/2021,10 Information Technology Stocks Showing Unusual Options Activity In Today's Session
09/01/2021,Why these Cathie Wood growth stocks are set up for a September surge
09/01/2021,Zoom Gloom: Slowing Small-Enterprise Customer Growth
09/01/2021,"ARK Invest Stocks To Buy And Watch: 6 Stocks That Cathie Wood's ARK ETFs Own; Tesla, Zoom Rally"
09/01/2021,Ark’s Cathie Wood Buys Zoom After Earnings Spurred Selloff
09/01/2021,"Stock Market News for Sep 1, 2021"
09/01/2021,"Star stock-picker Cathie Wood buys the Zoom dip, invests over $56 million"
09/01/2021,"UPDATE 1-Star stock-picker Cathie Wood buys the Zoom dip, invests over $56 million"
09/01/2021,"Cathie Wood buys the Zoom dip, invests over $56 million"
09/01/2021,"REFILE-Cathie Wood buys the Zoom dip, invests over $56 million"
09/01/2021,Zoom's Pandemic Bonanza Is Over
09/01/2021,2 Beaten Down Stocks With 10X Potential
09/01/2021,"Corsair, GameStop, Skillz, AMC, Alibaba And More: Stocks Buzzing on WallStreetBets Today"
09/01/2021,"If You Invested $1,000 In Skillz When Cathie Wood Bought Stake In January, Here's How Much You Would Have Now"
08/31/2021,"Zoom: Post-Earnings Pullback Is an Opportunity, Says Top Analyst"
08/31/2021,Is the Cloud-Stock Boom Over?
08/31/2021,Zoom shares record worst day in 9 months as searing growth tapers off
08/31/2021,"Zoom Video Communications Inc. stock falls Tuesday, underperforms market"
08/31/2021,Dow Jones Ends Slightly Lower But Closes Out August With A Gain; Walgreens Higher On Wage Hike For Hourly Workers
08/31/2021,US STOCKS-Wall Street's subdued finish fails to detract from strong August
08/31/2021,Walgreens And IBM Lead The Dow Jones
08/31/2021,US STOCKS-Wall St ends strong August with muted performance
08/31/2021,5 Zoom Video Analysts Break Down Q2 Earnings: 'Growth Engine Has To Shift'
