date,news_headline
08/24/2020,"Zoom Crash Leaves Students, Businesses Scrambling on Crucial Day"
08/24/2020,'Florida judge rules that an executive order to reopen brick-and-mortar schools was unconstitutional' -WFTV
08/24/2020,Zoom says service restored after U.S. users hit by partial outage
08/24/2020,Zoom Video Communications Says Meeting And Webinar Service Has Been Restored For The Majority Of Users
08/24/2020,Zoom Video Communications shares are trading lower on outages in its platform and slowing US coronavirus cases as well as treatment optimism after the FDA issued Emergency Use Authorization for convalescent plasma and on reports Trump may fast track AstraZeneca's vaccine. NOTE: Zoom has been a beneficiary of the pandemic.
08/24/2020,Zoom investigating reports of meetings facing outage
08/24/2020,Bracing For A Second Wave: What Investors Should Expect From A Coronavirus Resurgence
08/24/2020,Zoom Shares Move Lower; Hearing Video Conferencing Platform Crashing For Users 'Worldwide'
08/21/2020,Todd Gordon's Bullish Zoom Video Trade
08/20/2020,"Cloud stocks revving up as Fastly breaks out, +11%"
08/19/2020,"Zoom from Home coming to Amazon's Echo Show, Facebook's Portal"
08/19/2020,Slack: The Case For Going Long
08/18/2020,"Zoom Video Communications shares are trading higher after RBC maintained an Outperform rating on the stock and raised its price target from $250 to $300, calling the company a 'work from home beneficiary.'"
08/18/2020,"Long Zoom, Short NYC And LA"
08/18/2020,"RBC Capital Maintains Outperform on Zoom Video Communications, Raises Price Target to $300"
08/18/2020,Zoom Video will post 'significant' Q2 revenue upside - RBC
08/18/2020,"Zoom Opens New Data Center, Plans to Add More Jobs in Singapore"
08/17/2020,"The Zacks Analyst Blog Highlights: NVIDIA, Zoom Video, Amazon, Advanced Micro Devices and Intel"
08/17/2020,"Zoom Video Communications shares are trading higher after KeyBanc issued a note saying internal data shows Zoom's billings are ""up 32% q/q in its F2Q21 vs. consensus down 15%."""
08/17/2020,Zoom billings seeing strong Q2 growth - KeyBanc
08/17/2020,Zoom Says Phone Cloud Service Now Available In Over 40 Countries And Territories
08/16/2020,Top Buys From The Best Money Managers (Q2 2020)
08/16/2020,"Coatue buys Boeing, adds Disney, cuts Tesla, exits Snap"
08/14/2020,"3G Capital buys stakes in Fastly, Zoom, while sheds Alibaba, Facebook"
08/14/2020,"Stumbling Fully Invested Into COVID-19 As Rookie Investor, Here's What Happened"
08/13/2020,Shares of several technology companies are trading higher as the sector rebounds from this week's selloff and as coronavirus uncertainty continues to boost 'stay-at-home' names.
08/12/2020,"Shares of several technology companies are trading higher, rebounding from Tuesday's selloff. The sector has performed well amid the coronavirus pandemic and has been volatile recently due to profit taking, sector rotation and vaccine optimism."
08/11/2020,IN BRIEF: Zoom hit with D.C. suit in over alleged false encryption claims
08/11/2020,Zoom Video Communications shares are trading lower after Salesforce sold its stake in the company. Weakness also related to overall rotation out of technology names this week.
08/10/2020,"Shares of several technology companies are trading lower, potentially amid profit taking following the sector's recent run. Seeing possible rotation into other sectors for the session amid market volatility after Trump signed orders extending coronavirus relief measures."
08/10/2020,What To Expect In The Light Earnings Week Ahead
08/10/2020,Levi's CEO: Americans are still wearing jeans despite working from home during the coronavirus pandemic
08/07/2020,Hostess CEO: Our employees are developing products in their home kitchens
08/05/2020,Zoom Video Communications shares are trading higher. Strength potentially related to increased usage of video communications platforms as some colleges plan on utilizing online classroom platforms in the fall.
08/03/2020,"Zoom shares are trading higher. The company said it will no longer be selling new or upgraded products in mainland China, potentially alleviating some regulatory concerns. Strength also potentially related to increased usage of video communications platforms as some colleges plan on utilizing online classroom platforms in the fall."
08/03/2020,"Zoom Halts Direct Sales in China, Will Rely on Local Partners"
08/03/2020,Hong Kong Schools to Only Hold Online Learning
07/30/2020,Zoom Video Communications shares are trading lower following reports indicating two US senators are encouraging a DOJ probe into the company and Tik Tok.
07/30/2020,"U.S. Senators Blumenthal, Hawley Urge Justice Department To Investigate Zoom, TikTok"
07/27/2020,"Zoom Video Exec Talks Cloud Conferencing Company's Partnership Strategy, Hardware-As-A-Service"
07/24/2020,The ‘key difference’ between the tech bubble of 2000 and today: strategist
07/24/2020,"Zoom shares are trading lower, potentially after the CDC on Thursday released guidelines on returning to school, which aimed to have a safe return to the classroom. Resumption of in-person classes could lower demand for video communication platforms."
07/23/2020,'CDC guidelines for schools reopening puts heavy emphasis on having students back in classroom' -CNBC
07/23/2020,"Cole, Scott & Kissane Standardizes On Zoom To Conduct First Virtual Trial By Jury In Florida"
07/22/2020,Zoom Video Communications (ZM) Gains But Lags Market: What You Should Know
07/22/2020,"Seattle Public Schools Said It is Now Recommending That Classes Be Held Remotely, Reversing Earlier Decision"
07/22/2020,Pete Najarian Sees Unusual Options Activity In FireEye And Zoom
07/22/2020,This $3 billion online education company is seeing a 'paradigm shift' due to coronavirus
07/21/2020,Work From Home ETF Off To A Wonderful Start
07/21/2020,Zoom to open tech centre in India's Bengaluru
07/17/2020,"Strategist warns on work-from-home stocks, says bloom is coming off Netflix's rose"
07/17/2020,Health Tech Firm Draws Zoom Comparison After 270% Jump Since IPO
07/16/2020,Google Adds New Features Aimed At Remote Workers To Gmail For Business
07/16/2020,Zoom Launches $599 Standalone Video Conferencing Device For Workers At Home
07/15/2020,"Zoom Video Communications Highlights Launch Of Zoom for Home, Will Support Remote Work Use Cases, Partners With DTEN To Create Immersive, Productive Workspace, Starts At $599"
07/13/2020,"Qualcomm To Invest $97M In India's Jio Platforms, Joining Facebook, Intel As Stakeholders"
07/08/2020,"Microsoft Teams getting 'together mode,' capacity increase"
07/08/2020,Zoom Shares Move Lower After Microsoft Shares Press Release Titled 'Re-imagine meeting room experiences with Teams-enabled devices for shared spaces' For Microsoft Team
07/08/2020,Top 5 Stocks With Solid Earnings Beat Potential
07/08/2020,DocuSign Buys Liveoak For $38M As It Looks To Offer Online Notary Service
07/08/2020,Advertising Boycott Likely To Continue As Civil Rights Groups And Facebook Fail To Make Progress At Talks
07/07/2020,Zoom rolls out hardware subscription service
07/07/2020,UPDATE: Zoom To Expand Implementation Of ServiceNow's Customer Service Management For HaaS Customer Support
07/07/2020,"Zoom Launches Hardware As A Service, Says Zoom Rooms, Zoom Phones To Be More Accessible"
07/06/2020,"Facebook, Intel-Backed Reliance Jio Launches Zoom Competitor In India"
07/04/2020,"Barron's Picks And Pans: Chipotle, Lululemon, Zoom Video And More"
07/03/2020,The 100 Greatest Things about America 2020
07/03/2020,Madison Reed CEO: Coronavirus lockdowns proved 'hair coloring is important to people'
07/02/2020,"Zoom Video Communications Selected By LA Unified School District To Enter Formal Deal With Co. To Provide Solution For Students To Continue Learning Online, No Terms Disclosed"
07/01/2020,"Zoom Says Co. Put Mechanisms In Place To Make Sure Security And Privacy Remain Priority In Each Phase Of Product, Feature Development; Co. To Provide Q2 Transparency Data In Transparency Report Later This Year"
06/30/2020,Discord Raises $100M In Additional Funding
06/29/2020,"Global Travel May Never Fully Recover, Says Airbnb CEO Brian Chesky"
06/29/2020,HP CEO: 'We are a purpose driven brand'
06/28/2020,Fast Money Picks For June 29
06/28/2020,"Barron's Picks And Pans: Biden, ESG And Reopening Picks"
06/26/2020,Got The Work From Home Blues? A New ETF Could Be The Cure
06/26/2020,From Benzinga's PreMarket Prep Earlier: Co-Host Dennis Dick Said 'If I Was Long On Zoom I Would Lighten Up'
06/26/2020,TikTok's Virtual Pride Event On Zoom Canceled After Homophobic And Racist Trolls Disrupt It
06/25/2020,Tech-Exposed Real Estate Is Pulling Away From Other Properties
06/24/2020,Zoom Hires Jason Lee as Chief Information Security Officer
06/24/2020,"Goldman Sachs Maintains Sell on Zoom Video Communications, Raises Price Target to $187"
06/24/2020,Stock market news live updates: Stock futures drop as coronavirus case counts rise by records in some states
06/23/2020,"Stock market news live updates: Nasdaq hits fresh record as vaccine hopes rise, trade fears deescalate"
06/22/2020,Fastly Continues Surge As Work-From-Home Trend Continues
06/19/2020,5 Telehealth Stocks Paving The Way Toward Digitalized Healthcare
06/18/2020,Zoom Will Finally Offer End-To-End Encryption For Free Users
06/17/2020,Zoom Releases End-To-End Encryption Update; Shares Quiet
06/16/2020,Mediasite Announces Advanced Integration With Zoom For Hybrid Learning
06/15/2020,Zoom Phone Added To FedRAMP Moderate Authorized Zoom For Government
06/15/2020,Why Zoom Video's Stock Is Trading Higher Today
06/15/2020,"'Connecting The Dots': Former Cisco CEO John Chambers Details Lessons In Leadership, Life"
06/12/2020,Zoom Admits It Removed US Activist Accounts On China Government 'Request'
06/11/2020,3 Stocks Trending Up During Today's Market Sell-Off
06/09/2020,"Morgan Stanley Maintains Equal-Weight on Zoom Video Communications, Raises Price Target to $190"
06/08/2020,Zoom CFO Talks New Environment: 'More Efficient And Effective'
06/06/2020,"Barron's Picks And Pans: Sysco, Twitter, Zoom Video And More"
06/05/2020,"Zoom Needs Subpoena to Work With Law Enforcement, CFO Says"
06/04/2020,Zoom��s 484% Surge Gives Little-Known Early Investor a Fortune
06/04/2020,'Zoom in Talks With Google to Use Cybersecurity Service' -Earlier Report From The Information
06/04/2020,"Guggenheim Maintains Buy on Zoom Video Communications, Raises Price Target to $250"
06/04/2020,"Morgan Stanley Maintains Equal-Weight on Zoom Video Communications, Raises Price Target to $170"
06/03/2020,"Zoom Analysts On Work-From-Home Boost, Churn Concerns After 'Historic' Q1 Print"
06/03/2020,"Zoom's Covid Boom Challenges Big Tech Dominance of Google, Apple"
06/03/2020,"B of A Securities Maintains Buy on Zoom Video Communications, Raises Price Target to $240"
06/03/2020,"Cantor Fitzgerald Maintains Overweight on Zoom Video Communications, Raises Price Target to $261"
06/03/2020,"Piper Sandler Maintains Neutral on Zoom Video Communications, Raises Price Target to $211"
06/03/2020,"Citigroup Maintains Neutral on Zoom Video Communications, Raises Price Target to $217"
06/03/2020,"Stifel Maintains Hold on Zoom Video Communications, Raises Price Target to $180"
06/03/2020,"Baird Maintains Outperform on Zoom Video Communications, Raises Price Target to $230"
06/03/2020,"Rosenblatt Maintains Neutral on Zoom Video Communications, Raises Price Target to $210"
06/03/2020,"Stocks Keep Rallying Even During Protests Because 'Nobody Is Investing To Make The World A Better Place,' Analysts Say"
06/03/2020,"DA Davidson Upgrades Zoom Video Communications to Buy, Raises Price Target to $240"
06/03/2020,"RBC Capital Upgrades Zoom Video Communications to Outperform, Raises Price Target to $250"
06/03/2020,"Needham Maintains Buy on Zoom Video Communications, Raises Price Target to $230"
06/02/2020,Zoom Surges on Stay-At-Home
06/02/2020,"Zoom Video Communications EPS beats by $0.10, beats on revenue"
06/02/2020,"Zoom Video Communications Inc Will Add Capacity In Own Data Centers, Aiming To Boost Gross Margin To Mid-70% In Coming Quarters"
06/02/2020,Zoom Video Communications Inc Expects To Increase Capital Expenditures For Data Centers
06/02/2020,Why Shopify — And Not Zoom — Is The Stock To Chase Right Now
06/02/2020,"Zoom Video Communications Says New Banking Customer Deployed About 175,000 New Zoom Enterprise Licenses In The Quarter"
06/02/2020,8 Stocks Moving In Tuesday's After-Hours Session
06/02/2020,Zoom Video Continues Huge Run After Beat-And-Qaise Q1; User Base Swells Amid Pandemic
06/02/2020,"Zoom Reports 265,400 Customers With More Than 10 Employees, Up 354% YoY, 769 Customers Contributing More Than $100K Trailing Twelve Months Revenue, Up 90% YoY"
06/02/2020,"Zoom Video Sees Q2 Adj. EPS $0.44-$0.46, Sales $495M-$500M, Sees FY21 Adj. EPS $1.21-$1.29, Sales $1.775B-$1.80B"
06/02/2020,"Zoom Video Communications Q1 Adj. EPS $0.20 Beats $0.09 Estimate, Sales $328.20M Beat $202.04M Estimate"
06/02/2020,PreMarket Prep Stock Of The Day: Zoom Video
06/02/2020,Zoom Video Communications shares are trading higher in anticipation of the company's Q1 earnings today after the close. UPDATE: Shares have since reversed.
06/02/2020,Stocks That Hit 52-Week Highs On Tuesday
06/02/2020,Mike Khouw Sees Unusual Options Activity In Zoom Video Ahead Of Earnings
06/02/2020,A Peek Into The Markets: US Stock Futures Up; Crude Oil Rises Over 2%
06/02/2020,"Earnings Scheduled For June 2, 2020"
06/02/2020,71 Biggest Movers From Yesterday
06/02/2020,"6 Stocks To Watch For June 2, 2020"
06/01/2020,"Zoom Shares Up 13% Mon.; DA Davidson Analyst Rishi Jularia Tells Benzinga Upside Could Be Related To Recent MSCI World Index Addition, Major Announcements/Product Releases From Co. Over Weekend"
06/01/2020,Zoom Analyst Sees 'Minimal' Near-Term Upside Ahead Of Q1 Report
06/01/2020,Stocks That Hit 52-Week Highs On Monday
06/01/2020,10 Biggest Price Target Changes For Monday
06/01/2020,"Rosenblatt Maintains Neutral on Zoom Video Communications, Raises Price Target to $150"
05/31/2020,"Zoom Video, Slack, Broadcom, and Other Stocks for Investors to Watch This Week"
05/31/2020,Zoom Video Is Said To Plan To Offer Better Encryption For Paying Users
05/29/2020,Zoom to Strengthen Encryption for Paying Customers Only: Reuters
05/27/2020,Stay-at-home selloff continues as economy revs up
05/26/2020,Velchamy Sankarlingam Joins Zoom As President Of Product And Engineering
05/24/2020,There Hasn’t Been a VC-Backed Tech IPO Since December. Why the Hiatus Could End Soon.
05/22/2020,India Top Court Agrees to Hear Petition Banning Zoom App
05/21/2020,Why A Tech ETF You've Never Heard Of Is Crushing It This Year
05/20/2020,Zoom Suspends Free China Service As Trade Tensions Intensify
05/19/2020,Verizon Closes Acquisition Deal With BlueJeans Network In A Month
05/16/2020,Survey Says 53% Of Americans 'Always' Wear Pants When Working From Home
05/15/2020,Cisco Is Among The First to Give a Bigger Picture of the Pandemic's Impact
05/15/2020,"Benzinga's Top Upgrades, Downgrades For May 15, 2020"
05/15/2020,"Cramer Weighs In On Ubiquiti, Callaway Golf And More"
05/15/2020,"Citigroup Initiates Coverage On Zoom Video Communications with Neutral Rating, Announces Price Target of $186"
05/15/2020,Zoom Rival Facebook's Messenger Rooms Goes Live Worldwide
05/13/2020,Zoom Sued by Church for Bible Class Hijacked by ��Sick�� Porn
05/12/2020,California State University campuses to be closed fall semester
